i	j	iLIS_best	iLIS_avg	ipTM_best
12789	9552	0.341	0.119	0.33
10531	9714	0.341	0.318	0.63
8188	10531	0.341	0.137	0.70
12461	70	0.341	0.222	0.33
8321	7964	0.340	0.068	0.38
13041	13887	0.340	0.263	0.50
996	6557	0.340	0.068	0.66
11555	10981	0.340	0.126	0.40
12862	11904	0.340	0.156	0.40
7735	11903	0.340	0.128	0.45
13886	1523	0.340	0.142	0.75
2109	7975	0.340	0.095	0.51
12461	11281	0.340	0.231	0.40
1959	8470	0.340	0.068	0.66
3373	551	0.340	0.117	0.78
8631	1523	0.340	0.092	0.78
11273	7674	0.340	0.127	0.65
13881	1088	0.340	0.209	0.73
12892	1088	0.340	0.068	0.43
10531	70	0.340	0.202	0.68
6847	5734	0.340	0.245	0.72
9809	9931	0.340	0.068	0.33
11956	7446	0.340	0.167	0.42
12523	10483	0.339	0.143	0.50
13133	204	0.339	0.176	0.63
11275	12399	0.339	0.144	0.52
11951	12462	0.339	0.219	0.39
9817	11904	0.339	0.158	0.42
7975	9958	0.339	0.260	0.38
7975	806	0.339	0.121	0.41
13905	351	0.339	0.214	0.40
13447	445	0.339	0.210	0.72
9042	9552	0.339	0.112	0.59
70	7975	0.339	0.233	0.39
7735	1003	0.339	0.135	0.45
11062	3333	0.339	0.119	0.55
13448	9825	0.339	0.203	0.60
8188	13905	0.339	0.141	0.43
11956	11149	0.339	0.174	0.57
9376	9564	0.338	0.286	0.46
3796	8620	0.338	0.120	0.66
9564	7603	0.338	0.132	0.51
13447	12789	0.338	0.137	0.69
11314	7446	0.338	0.068	0.76
11300	9599	0.338	0.129	0.53
13183	7675	0.338	0.131	0.45
11275	12789	0.338	0.284	0.51
1007	13133	0.338	0.253	0.74
7603	12819	0.338	0.146	0.46
289	13042	0.338	0.068	0.59
451	9599	0.338	0.130	0.69
7659	3075	0.338	0.122	0.50
225	7659	0.337	0.137	0.45
1088	11904	0.337	0.167	0.72
9544	8910	0.337	0.181	0.75
12892	8188	0.337	0.151	0.40
9390	10981	0.337	0.185	0.40
5734	12462	0.337	0.262	0.48
40	9376	0.337	0.187	0.47
8173	6583	0.337	0.067	0.50
8212	11188	0.337	0.144	0.51
9185	10931	0.337	0.176	0.41
11275	721	0.337	0.189	0.46
8188	13133	0.337	0.235	0.72
7891	3075	0.337	0.240	0.46
11284	7591	0.336	0.153	0.67
7430	7736	0.336	0.186	0.41
10997	204	0.336	0.169	0.33
9185	12523	0.336	0.091	0.55
11274	10957	0.336	0.215	0.61
9599	10483	0.336	0.119	0.64
11286	10997	0.336	0.280	0.38
750	12615	0.336	0.261	0.27
9390	5734	0.336	0.189	0.37
8321	13903	0.336	0.189	0.47
12543	11281	0.336	0.226	0.38
11265	7659	0.336	0.134	0.43
9931	13043	0.335	0.142	0.69
4774	4153	0.335	0.067	0.68
8212	8470	0.335	0.252	0.73
13337	1548	0.335	0.067	0.49
7278	9552	0.335	0.199	0.35
9041	9990	0.335	0.067	0.69
8031	1003	0.335	0.169	0.50
1013	7975	0.335	0.067	0.72
10412	8470	0.335	0.067	0.62
10531	7603	0.335	0.258	0.69
13338	8212	0.335	0.138	0.64
7735	7675	0.335	0.097	0.38
12461	3111	0.334	0.150	0.30
1007	811	0.334	0.165	0.40
11279	9552	0.334	0.261	0.56
8696	4868	0.334	0.136	0.44
10008	11062	0.334	0.304	0.48
9564	12789	0.334	0.129	0.34
11062	1210	0.334	0.101	0.46
3075	351	0.334	0.112	0.37
7736	5943	0.334	0.067	0.58
4153	11281	0.334	0.257	0.57
9376	1210	0.334	0.228	0.48
5755	11903	0.334	0.067	0.44
7202	7603	0.334	0.169	0.33
13337	6847	0.334	0.067	0.64
858	10982	0.334	0.212	0.51
7735	13103	0.334	0.114	0.47
12862	7603	0.334	0.125	0.33
805	9990	0.334	0.067	0.65
9390	5943	0.334	0.098	0.55
9572	445	0.334	0.200	0.50
40	11281	0.334	0.171	0.36
9070	9552	0.334	0.114	0.48
11275	11904	0.334	0.111	0.47
9817	13041	0.334	0.180	0.45
197	11062	0.334	0.181	0.30
10531	13886	0.334	0.127	0.67
811	9552	0.334	0.156	0.38
1015	13103	0.333	0.104	0.33
11279	10997	0.333	0.300	0.62
996	5943	0.333	0.093	0.61
40	10320	0.333	0.132	0.35
11282	11904	0.333	0.067	0.61
10008	11726	0.333	0.263	0.44
13103	12819	0.333	0.110	0.32
8212	919	0.333	0.067	0.52
9390	891	0.333	0.067	0.54
9931	7975	0.333	0.230	0.66
11248	11080	0.333	0.088	0.57
13183	289	0.333	0.141	0.48
12399	10531	0.333	0.287	0.70
11555	3373	0.333	0.070	0.71
11300	6847	0.333	0.067	0.67
10958	12819	0.333	0.125	0.64
9714	289	0.333	0.111	0.63
1043	13886	0.332	0.080	0.53
13043	3111	0.332	0.152	0.64
8660	13791	0.332	0.271	0.33
1007	13934	0.332	0.066	0.46
7964	13791	0.332	0.072	0.47
6583	13514	0.332	0.183	0.46
8895	13042	0.332	0.166	0.37
9376	7736	0.332	0.190	0.42
1007	13881	0.332	0.144	0.31
9046	1019	0.332	0.258	0.61
11286	13887	0.332	0.116	0.40
811	13886	0.332	0.263	0.40
13448	8990	0.331	0.135	0.55
1009	1088	0.331	0.116	0.66
487	12462	0.331	0.198	0.35
10498	11555	0.331	0.201	0.40
8629	9552	0.331	0.161	0.46
3953	3661	0.331	0.285	0.38
8321	806	0.331	0.094	0.36
70	13042	0.331	0.082	0.33
13133	10997	0.331	0.180	0.72
1007	12155	0.331	0.161	0.57
197	487	0.331	0.206	0.47
12789	12154	0.331	0.248	0.44
4868	9188	0.331	0.132	0.31
7891	5627	0.331	0.287	0.56
7735	13887	0.331	0.132	0.50
11909	11591	0.331	0.097	0.60
11555	3461	0.331	0.113	0.48
445	4868	0.331	0.187	0.42
40	10531	0.331	0.232	0.67
12615	10997	0.330	0.197	0.41
9825	8469	0.330	0.169	0.68
580	13448	0.330	0.277	0.58
858	1088	0.330	0.129	0.58
197	10997	0.330	0.222	0.50
10930	12543	0.330	0.089	0.38
7706	13062	0.330	0.095	0.70
197	8038	0.330	0.146	0.57
8202	13905	0.330	0.079	0.40
13133	8990	0.330	0.146	0.62
811	9544	0.330	0.208	0.68
10320	225	0.330	0.176	0.33
8202	11282	0.329	0.166	0.42
9376	1523	0.329	0.246	0.71
13870	8038	0.329	0.141	0.59
40	9390	0.329	0.113	0.34
445	7603	0.329	0.155	0.37
10930	70	0.329	0.139	0.34
1007	10531	0.329	0.169	0.65
8212	12820	0.329	0.081	0.44
13041	8315	0.329	0.242	0.46
12892	13886	0.329	0.117	0.41
11275	10320	0.329	0.216	0.50
12167	204	0.329	0.096	0.37
547	9825	0.329	0.126	0.48
1011	12549	0.329	0.197	0.67
1523	12789	0.329	0.239	0.74
1011	811	0.329	0.066	0.74
10981	13220	0.329	0.239	0.47
10930	3796	0.329	0.093	0.62
8909	8910	0.329	0.143	0.46
6683	1010	0.329	0.066	0.52
11826	11281	0.329	0.066	0.33
11279	12399	0.329	0.103	0.67
11279	197	0.329	0.241	0.53
13183	10320	0.328	0.112	0.37
8910	10959	0.328	0.074	0.69
7736	9564	0.328	0.146	0.40
919	9990	0.328	0.066	0.65
7964	9825	0.328	0.115	0.47
12461	8735	0.328	0.243	0.39
8735	10989	0.328	0.183	0.45
9376	11281	0.328	0.292	0.50
7736	4153	0.328	0.227	0.52
7835	3661	0.328	0.302	0.40
4122	12802	0.328	0.110	0.40
10981	9552	0.328	0.133	0.40
8173	3373	0.328	0.113	0.64
9740	13043	0.328	0.171	0.71
197	5734	0.328	0.236	0.45
10204	1016	0.328	0.125	0.76
9247	806	0.328	0.232	0.46
9825	12364	0.328	0.214	0.59
13042	7975	0.327	0.136	0.40
9599	6847	0.327	0.065	0.68
750	10958	0.327	0.125	0.78
547	11061	0.327	0.220	0.63
11188	13886	0.327	0.199	0.50
858	7446	0.327	0.133	0.33
7891	487	0.327	0.231	0.34
11628	11149	0.327	0.101	0.57
13043	7659	0.327	0.118	0.74
7891	70	0.327	0.119	0.51
11286	9326	0.327	0.169	0.31
13886	7202	0.327	0.266	0.30
12862	811	0.327	0.280	0.37
1959	3075	0.327	0.110	0.41
13133	13514	0.327	0.162	0.66
12523	7975	0.327	0.065	0.38
9185	858	0.327	0.122	0.51
13886	13934	0.327	0.065	0.42
11726	13217	0.327	0.124	0.49
7891	12423	0.327	0.065	0.39
11284	13133	0.327	0.082	0.70
7735	10989	0.327	0.168	0.41
11314	10281	0.327	0.069	0.72
9571	9552	0.327	0.111	0.35
12430	70	0.326	0.065	0.36
10498	8470	0.326	0.065	0.69
9564	10982	0.326	0.165	0.48
800	7278	0.326	0.163	0.67
197	3661	0.326	0.097	0.52
7430	1019	0.326	0.108	0.52
12461	13041	0.326	0.185	0.40
13021	11903	0.326	0.122	0.57
7891	13905	0.326	0.219	0.35
13870	8470	0.326	0.065	0.53
9817	10982	0.326	0.172	0.49
12462	7591	0.326	0.170	0.34
11624	1959	0.326	0.109	0.48
451	487	0.326	0.240	0.41
9683	7446	0.326	0.065	0.31
858	13116	0.325	0.168	0.51
8188	12154	0.325	0.248	0.49
9714	12789	0.325	0.068	0.60
10320	12462	0.325	0.273	0.37
5755	7603	0.325	0.117	0.34
12399	10981	0.325	0.187	0.41
10320	9247	0.325	0.215	0.47
13905	9817	0.325	0.065	0.44
10118	6847	0.325	0.117	0.79
7674	858	0.325	0.118	0.38
1010	7659	0.325	0.070	0.34
11274	8967	0.325	0.065	0.66
10320	6847	0.325	0.288	0.70
7891	12462	0.325	0.257	0.59
811	8629	0.325	0.132	0.43
10957	6472	0.325	0.065	0.71
11279	13905	0.325	0.101	0.59
13183	1013	0.325	0.065	0.61
7278	13886	0.325	0.065	0.37
289	13041	0.325	0.222	0.47
11951	5755	0.325	0.142	0.48
9809	12167	0.325	0.197	0.33
13448	9564	0.325	0.211	0.63
9740	721	0.325	0.178	0.40
1210	3308	0.324	0.137	0.46
13337	1210	0.324	0.289	0.51
10531	10412	0.324	0.181	0.64
10320	12153	0.324	0.246	0.59
13217	8173	0.324	0.065	0.47
11314	796	0.324	0.209	0.72
1007	7659	0.324	0.134	0.44
1523	10997	0.324	0.188	0.68
10412	10989	0.324	0.065	0.41
13448	13378	0.324	0.243	0.57
5755	12789	0.324	0.103	0.42
7278	12153	0.324	0.065	0.27
11726	8367	0.324	0.159	0.49
11274	10320	0.324	0.130	0.77
6216	8315	0.324	0.065	0.59
6472	8629	0.324	0.065	0.62
750	892	0.324	0.065	0.48
445	4153	0.324	0.165	0.46
12423	10320	0.323	0.075	0.41
13041	12523	0.323	0.090	0.44
8321	9817	0.323	0.102	0.33
811	7603	0.323	0.121	0.43
8212	10958	0.323	0.095	0.73
8188	1013	0.323	0.065	0.74
9390	9326	0.323	0.266	0.32
800	445	0.323	0.256	0.74
13905	12615	0.323	0.200	0.40
7821	8038	0.323	0.065	0.56
13287	12820	0.323	0.126	0.40
12839	750	0.323	0.143	0.23
12892	13903	0.323	0.226	0.49
9247	12789	0.323	0.206	0.44
12077	8620	0.323	0.065	0.48
40	551	0.323	0.065	0.40
7735	8735	0.323	0.174	0.47
1210	13514	0.323	0.114	0.38
9714	9041	0.323	0.101	0.63
805	13447	0.323	0.142	0.68
11826	8563	0.323	0.121	0.58
3373	3796	0.323	0.182	0.76
9825	8038	0.323	0.162	0.50
8188	7891	0.322	0.101	0.63
13886	12802	0.322	0.101	0.36
12423	351	0.322	0.161	0.41
12430	10997	0.322	0.121	0.31
9740	9377	0.322	0.140	0.46
11286	11281	0.322	0.232	0.36
858	487	0.322	0.194	0.39
11726	13870	0.322	0.082	0.41
5734	10931	0.322	0.154	0.52
11286	11277	0.322	0.263	0.49
8202	3333	0.322	0.268	0.59
9377	11281	0.322	0.120	0.54
800	12154	0.322	0.232	0.69
6683	9958	0.322	0.170	0.34
1017	750	0.322	0.182	0.59
8031	158	0.322	0.124	0.63
13905	11277	0.322	0.093	0.35
13881	7975	0.322	0.088	0.37
13881	11555	0.322	0.098	0.40
548	9825	0.322	0.176	0.67
1014	6216	0.322	0.078	0.68
11280	10997	0.321	0.133	0.48
10008	13886	0.321	0.178	0.44
7202	11281	0.321	0.180	0.34
12461	8367	0.321	0.295	0.36
1009	13870	0.321	0.222	0.68
289	9990	0.321	0.092	0.67
11188	548	0.321	0.064	0.60
5943	7835	0.321	0.198	0.50
9247	11149	0.321	0.199	0.46
750	1210	0.321	0.181	0.59
11726	3461	0.321	0.153	0.27
3333	1019	0.321	0.288	0.53
8188	10281	0.321	0.064	0.57
12549	7202	0.321	0.226	0.35
289	7603	0.321	0.214	0.54
1043	1010	0.321	0.199	0.44
9599	12803	0.320	0.133	0.57
9599	8629	0.320	0.064	0.47
12892	7891	0.320	0.064	0.57
6156	7975	0.320	0.161	0.77
10605	13133	0.320	0.188	0.72
7735	11555	0.320	0.196	0.43
13183	11286	0.320	0.165	0.39
70	551	0.320	0.119	0.33
800	721	0.320	0.194	0.76
12423	3796	0.320	0.152	0.63
11080	7591	0.320	0.113	0.27
10320	6683	0.320	0.064	0.53
1210	8315	0.320	0.064	0.42
11062	1959	0.320	0.210	0.45
9571	13448	0.320	0.114	0.60
197	12523	0.320	0.148	0.50
11277	9376	0.320	0.099	0.39
9564	10981	0.320	0.131	0.36
8696	3333	0.320	0.153	0.78
6683	445	0.320	0.218	0.29
1043	9564	0.320	0.179	0.49
11555	9188	0.319	0.213	0.35
1210	487	0.319	0.300	0.41
9564	12364	0.319	0.146	0.41
11279	13887	0.319	0.175	0.57
13870	548	0.319	0.071	0.65
5943	9564	0.319	0.149	0.52
811	5734	0.319	0.212	0.40
9376	11009	0.319	0.160	0.42
551	9188	0.319	0.210	0.40
11909	8696	0.319	0.248	0.74
11009	204	0.319	0.208	0.35
4122	11628	0.319	0.089	0.47
11956	11951	0.319	0.196	0.40
11265	13447	0.319	0.108	0.63
9714	10982	0.319	0.143	0.48
8031	1959	0.319	0.075	0.54
8212	12153	0.319	0.108	0.59
11279	7891	0.319	0.232	0.59
11903	13116	0.319	0.064	0.47
351	8315	0.318	0.071	0.43
858	1003	0.318	0.150	0.44
548	1573	0.318	0.100	0.67
6557	3075	0.318	0.147	0.43
13287	9390	0.318	0.064	0.40
458	858	0.318	0.226	0.36
5734	8577	0.318	0.124	0.54
13021	10981	0.318	0.160	0.42
7891	10997	0.318	0.210	0.41
6216	9544	0.318	0.064	0.59
8212	8660	0.318	0.091	0.58
13183	12462	0.318	0.222	0.39
11279	11149	0.318	0.261	0.52
9825	11149	0.318	0.116	0.55
4774	3075	0.318	0.133	0.59
9571	9740	0.318	0.233	0.41
13041	13514	0.318	0.168	0.42
13062	12802	0.318	0.134	0.43
11726	11188	0.318	0.080	0.45
12399	13886	0.317	0.098	0.34
13934	12462	0.317	0.110	0.53
800	8188	0.317	0.271	0.71
3333	10982	0.317	0.222	0.52
10982	3796	0.317	0.169	0.54
10982	12462	0.317	0.193	0.53
11275	796	0.317	0.187	0.48
9817	3796	0.317	0.109	0.67
12399	7674	0.317	0.104	0.43
451	8909	0.317	0.181	0.49
8031	70	0.317	0.132	0.36
13905	12461	0.317	0.237	0.36
6939	8031	0.317	0.086	0.78
11279	8188	0.317	0.117	0.58
13905	158	0.317	0.135	0.49
9247	13887	0.316	0.126	0.51
8909	9544	0.316	0.244	0.67
13905	996	0.316	0.147	0.62
10118	13041	0.316	0.234	0.45
8188	7735	0.316	0.166	0.47
11188	9552	0.316	0.200	0.49
10008	13183	0.316	0.125	0.47
572	796	0.316	0.063	0.36
13881	7736	0.316	0.097	0.43
10531	9990	0.316	0.079	0.50
13881	13903	0.316	0.070	0.38
11726	11279	0.316	0.203	0.56
10531	9931	0.316	0.297	0.64
8126	6847	0.316	0.102	0.62
8321	12789	0.315	0.105	0.25
11279	1011	0.315	0.155	0.74
9377	11009	0.315	0.082	0.48
6946	4277	0.315	0.193	0.53
8321	7446	0.315	0.063	0.38
12862	721	0.315	0.063	0.45
9825	351	0.315	0.119	0.36
11284	9377	0.315	0.108	0.53
13287	12862	0.315	0.063	0.36
10958	158	0.315	0.063	0.70
11591	4153	0.315	0.256	0.57
9740	12789	0.315	0.207	0.46
12892	10412	0.315	0.063	0.26
8126	12862	0.315	0.096	0.45
10483	8910	0.315	0.211	0.41
8967	919	0.315	0.063	0.40
11826	11265	0.315	0.110	0.37
8090	9376	0.315	0.133	0.42
7735	7964	0.315	0.143	0.41
1959	3953	0.315	0.219	0.49
9714	12461	0.315	0.096	0.53
11284	13103	0.314	0.129	0.68
11062	9544	0.314	0.143	0.71
12461	9825	0.314	0.228	0.62
13905	3075	0.314	0.254	0.48
7278	9376	0.314	0.116	0.44
10531	9326	0.314	0.155	0.59
8735	8629	0.314	0.097	0.39
9564	3796	0.314	0.077	0.68
9247	12615	0.314	0.286	0.44
9376	10997	0.314	0.158	0.41
11061	225	0.314	0.089	0.74
12789	11281	0.314	0.243	0.42
800	12549	0.314	0.147	0.67
10498	1088	0.314	0.120	0.71
7891	11248	0.314	0.209	0.44
11826	796	0.314	0.100	0.37
12892	8038	0.314	0.063	0.45
13881	3461	0.313	0.191	0.40
9809	6557	0.313	0.110	0.37
8090	12802	0.313	0.063	0.37
12203	9390	0.313	0.121	0.29
721	9089	0.313	0.063	0.34
13881	8315	0.313	0.248	0.39
9390	7736	0.313	0.197	0.37
8367	12462	0.313	0.282	0.53
12399	487	0.313	0.125	0.35
158	7975	0.313	0.233	0.56
13887	13514	0.312	0.198	0.52
197	9552	0.312	0.286	0.51
10531	12523	0.312	0.142	0.69
11275	10981	0.312	0.141	0.46
10118	9931	0.312	0.113	0.66
11555	6216	0.312	0.105	0.58
9070	7891	0.312	0.162	0.43
6583	158	0.312	0.214	0.46
12354	806	0.312	0.169	0.36
811	3661	0.312	0.195	0.36
13041	3373	0.312	0.114	0.35
8162	3796	0.312	0.102	0.55
12364	1523	0.312	0.085	0.72
7659	9552	0.312	0.172	0.42
7430	5627	0.312	0.121	0.52
8173	12461	0.312	0.118	0.33
8031	5943	0.312	0.161	0.56
7735	3111	0.312	0.147	0.46
8321	13791	0.312	0.062	0.51
10958	1015	0.312	0.128	0.65
7674	8660	0.312	0.099	0.40
8735	11281	0.312	0.288	0.35
11188	7659	0.312	0.149	0.42
1018	12803	0.312	0.062	0.61
10958	12900	0.312	0.074	0.66
158	12549	0.311	0.224	0.50
40	197	0.311	0.173	0.49
10605	6847	0.311	0.062	0.70
12615	4868	0.311	0.247	0.37
8563	12819	0.311	0.118	0.59
5627	4153	0.311	0.137	0.50
197	11149	0.311	0.237	0.42
6156	806	0.311	0.157	0.73
7278	7591	0.311	0.226	0.35
197	9571	0.311	0.115	0.43
9376	9958	0.311	0.198	0.35
13042	8469	0.311	0.062	0.57
11277	1548	0.310	0.180	0.46
11624	10981	0.310	0.096	0.46
40	7037	0.310	0.062	0.60
12462	12153	0.310	0.218	0.58
13041	12364	0.310	0.087	0.43
8696	8173	0.310	0.070	0.43
10930	13447	0.310	0.069	0.76
6583	10997	0.310	0.075	0.51
7821	12820	0.310	0.062	0.41
12862	13133	0.310	0.098	0.69
13183	3461	0.310	0.103	0.31
8038	487	0.310	0.156	0.41
12167	9564	0.310	0.182	0.32
1548	13220	0.310	0.116	0.53
996	8338	0.310	0.082	0.66
1210	13903	0.310	0.062	0.41
9544	892	0.310	0.096	0.64
11909	9544	0.310	0.253	0.65
13287	7736	0.310	0.068	0.42
1007	11300	0.310	0.285	0.30
3333	9572	0.310	0.092	0.64
9390	12615	0.310	0.204	0.38
7964	10997	0.310	0.062	0.32
12892	11149	0.310	0.065	0.59
11274	9390	0.309	0.190	0.70
805	12803	0.309	0.188	0.60
13021	8909	0.309	0.062	0.49
548	12364	0.309	0.062	0.63
13021	548	0.309	0.062	0.71
5627	445	0.309	0.079	0.60
12461	11080	0.309	0.133	0.39
8577	4868	0.309	0.099	0.32
11284	5734	0.309	0.203	0.45
13183	7278	0.309	0.162	0.31
10531	6847	0.309	0.062	0.75
919	13903	0.309	0.143	0.41
9931	13133	0.309	0.095	0.62
13183	3333	0.309	0.101	0.52
7430	8631	0.309	0.109	0.57
805	3333	0.309	0.110	0.58
1043	8367	0.309	0.213	0.46
9377	487	0.309	0.246	0.46
9376	8990	0.309	0.171	0.39
40	12549	0.309	0.145	0.34
7975	8909	0.309	0.062	0.39
800	10997	0.309	0.074	0.71
9958	12462	0.308	0.193	0.39
13905	2109	0.308	0.095	0.52
13887	8367	0.308	0.096	0.50
7430	3796	0.308	0.068	0.61
12399	13881	0.308	0.168	0.40
7736	6557	0.308	0.093	0.43
858	13881	0.308	0.073	0.40
9377	13887	0.308	0.073	0.55
2109	3075	0.308	0.233	0.58
796	11281	0.308	0.180	0.47
8126	225	0.308	0.062	0.37
9740	9552	0.308	0.133	0.49
1210	806	0.308	0.128	0.46
10320	1210	0.308	0.077	0.46
13133	11080	0.308	0.257	0.70
13183	7603	0.308	0.243	0.40
451	9990	0.308	0.275	0.70
9390	7202	0.308	0.208	0.31
580	10982	0.308	0.185	0.45
9564	12462	0.308	0.183	0.33
11624	7736	0.308	0.062	0.54
11274	12789	0.308	0.269	0.74
8188	5755	0.308	0.062	0.53
12543	7659	0.308	0.190	0.25
6939	11149	0.308	0.062	0.67
9376	12789	0.307	0.191	0.45
9185	1210	0.307	0.150	0.49
12354	13287	0.307	0.061	0.40
10320	13041	0.307	0.074	0.30
1015	12462	0.307	0.160	0.37
11274	1010	0.307	0.061	0.65
1043	11149	0.307	0.091	0.54
11149	11281	0.306	0.146	0.38
805	2109	0.306	0.149	0.51
13447	10981	0.306	0.247	0.62
8212	4868	0.306	0.264	0.38
11300	13043	0.306	0.105	0.60
10118	289	0.306	0.061	0.32
580	13133	0.306	0.148	0.68
12543	721	0.306	0.080	0.53
4122	1553	0.306	0.160	0.65
11279	13886	0.306	0.246	0.53
9931	12077	0.306	0.101	0.49
8188	225	0.306	0.090	0.41
9564	13447	0.306	0.096	0.67
9376	13887	0.306	0.080	0.51
5627	9089	0.306	0.170	0.64
11062	9931	0.306	0.258	0.59
1003	9990	0.306	0.061	0.62
7821	12284	0.306	0.209	0.48
11272	487	0.306	0.165	0.70
13062	8735	0.306	0.138	0.39
11273	7891	0.305	0.193	0.68
1007	10982	0.305	0.116	0.47
7278	8038	0.305	0.152	0.50
9041	12789	0.305	0.103	0.59
13041	9042	0.305	0.078	0.53
12862	351	0.305	0.119	0.35
12364	13116	0.305	0.170	0.43
10531	351	0.305	0.111	0.60
12543	9564	0.305	0.159	0.28
1007	3796	0.305	0.169	0.60
12862	13887	0.305	0.082	0.38
1015	10412	0.305	0.123	0.33
10118	9046	0.305	0.062	0.51
8338	11080	0.305	0.102	0.42
13338	11628	0.305	0.083	0.63
8631	12423	0.305	0.094	0.41
8967	11300	0.305	0.110	0.39
12167	7202	0.305	0.113	0.40
11009	351	0.304	0.111	0.37
10930	1210	0.304	0.061	0.38
10531	8735	0.304	0.114	0.69
70	1010	0.304	0.159	0.38
7278	10989	0.304	0.061	0.30
12543	2109	0.304	0.061	0.47
1013	9990	0.304	0.061	0.68
1007	11904	0.304	0.182	0.32
7891	8469	0.304	0.158	0.57
10989	12819	0.304	0.087	0.39
13183	12155	0.304	0.061	0.56
445	13903	0.304	0.087	0.50
9247	70	0.304	0.078	0.39
11274	11149	0.304	0.146	0.61
12543	4122	0.304	0.116	0.33
11274	12802	0.304	0.117	0.71
11826	12549	0.304	0.233	0.35
1043	8577	0.304	0.091	0.53
10531	12820	0.304	0.113	0.65
7430	11188	0.304	0.215	0.42
10320	6156	0.304	0.103	0.71
11314	5627	0.304	0.061	0.72
3953	12549	0.304	0.061	0.42
7735	10982	0.304	0.122	0.48
13041	12789	0.304	0.061	0.29
11275	11726	0.304	0.162	0.46
9390	6557	0.304	0.256	0.53
13881	10981	0.303	0.154	0.37
13338	10997	0.303	0.073	0.63
8895	11628	0.303	0.061	0.43
40	10118	0.303	0.092	0.36
40	3373	0.303	0.078	0.43
10531	12461	0.303	0.132	0.65
1009	7964	0.303	0.061	0.65
996	12462	0.303	0.118	0.69
1003	1019	0.303	0.180	0.45
12892	3075	0.303	0.100	0.52
13217	9809	0.303	0.206	0.49
13881	811	0.303	0.153	0.38
13217	10118	0.303	0.061	0.29
458	996	0.303	0.097	0.72
8162	11277	0.303	0.279	0.57
289	9740	0.303	0.201	0.39
10118	1015	0.303	0.061	0.38
8090	9	0.302	0.164	0.71
7430	7975	0.302	0.060	0.53
11286	10982	0.302	0.091	0.58
3461	12615	0.302	0.065	0.39
12892	12364	0.302	0.151	0.46
40	158	0.302	0.195	0.51
1015	3373	0.302	0.079	0.67
8967	7975	0.302	0.109	0.38
10531	487	0.302	0.150	0.62
13448	9572	0.302	0.214	0.62
9931	11282	0.302	0.120	0.63
6939	11265	0.302	0.085	0.66
10412	10997	0.302	0.111	0.32
12820	8735	0.302	0.166	0.33
10531	9958	0.302	0.109	0.61
10320	13448	0.302	0.140	0.62
11951	12615	0.302	0.163	0.35
12862	11282	0.302	0.060	0.25
13905	11265	0.302	0.187	0.42
11265	7735	0.302	0.133	0.42
919	7202	0.302	0.195	0.44
8202	13887	0.302	0.138	0.42
1017	9571	0.302	0.089	0.61
9326	9089	0.302	0.086	0.34
1007	197	0.302	0.184	0.47
8321	8577	0.302	0.060	0.54
8090	5943	0.302	0.060	0.62
11314	9376	0.302	0.116	0.69
7430	7735	0.302	0.144	0.53
13103	3111	0.301	0.082	0.36
458	8212	0.301	0.106	0.38
9571	12819	0.301	0.104	0.43
8967	13133	0.301	0.173	0.58
7735	3333	0.301	0.163	0.63
5734	3111	0.301	0.153	0.35
8188	9714	0.301	0.133	0.67
1007	11188	0.301	0.114	0.51
13183	6683	0.301	0.145	0.50
11284	11909	0.301	0.148	0.63
13905	11009	0.301	0.108	0.38
11274	1959	0.301	0.201	0.66
8162	1523	0.301	0.224	0.73
551	9089	0.301	0.066	0.41
5943	6583	0.301	0.060	0.49
445	12155	0.301	0.060	0.55
7821	1210	0.301	0.116	0.53
197	351	0.301	0.186	0.47
70	721	0.301	0.108	0.52
547	10981	0.301	0.180	0.47
805	10981	0.301	0.060	0.44
8321	11555	0.300	0.140	0.40
7975	12789	0.300	0.060	0.39
3111	351	0.300	0.077	0.35
11903	6156	0.300	0.171	0.65
12543	8909	0.300	0.072	0.46
11273	12802	0.300	0.079	0.72
11628	9958	0.300	0.060	0.37
8629	9188	0.300	0.200	0.32
11279	811	0.300	0.140	0.64
548	12523	0.300	0.245	0.74
7278	811	0.300	0.205	0.26
8188	7964	0.300	0.228	0.39
9376	487	0.300	0.227	0.42
11314	6946	0.300	0.079	0.69
10118	11149	0.300	0.060	0.57
11279	8577	0.300	0.098	0.59
13062	11080	0.300	0.060	0.39
4774	1210	0.300	0.060	0.70
572	9572	0.300	0.139	0.42
6939	12423	0.299	0.075	0.64
13870	13378	0.299	0.060	0.42
5755	8660	0.299	0.166	0.43
7706	10957	0.299	0.193	0.63
13133	8367	0.299	0.126	0.63
8188	5734	0.299	0.118	0.43
11951	13887	0.299	0.146	0.41
11062	11282	0.299	0.157	0.35
7430	6683	0.299	0.175	0.41
8696	6156	0.299	0.077	0.66
6156	487	0.299	0.084	0.66
1043	11903	0.299	0.070	0.49
11279	7591	0.299	0.060	0.68
1210	9089	0.299	0.221	0.61
7891	197	0.299	0.259	0.45
12399	8038	0.299	0.060	0.63
8338	9564	0.299	0.060	0.26
12461	6557	0.299	0.171	0.55
6583	8038	0.299	0.254	0.56
12862	13103	0.299	0.248	0.73
9376	12462	0.299	0.197	0.38
7735	7975	0.299	0.192	0.41
10989	13934	0.299	0.073	0.42
11284	11951	0.299	0.093	0.23
12399	8696	0.299	0.081	0.39
811	11149	0.299	0.156	0.34
1548	12154	0.298	0.060	0.54
