i	j	iLIS_best	iLIS_avg	ipTM_best
6386	4856	0.366	0.025	0.66
1027	10446	0.366	0.116	0.64
2036	11134	0.366	0.094	0.75
13875	12754	0.366	0.073	0.60
11134	3967	0.366	0.113	0.56
1279	1095	0.366	0.190	0.52
7629	6308	0.366	0.196	0.66
7789	5309	0.366	0.073	0.55
8097	10424	0.366	0.110	0.59
8220	3922	0.366	0.073	0.72
7685	4388	0.366	0.066	0.47
10102	11132	0.366	0.174	0.59
10438	4045	0.366	0.301	0.71
359	5834	0.366	0.069	0.30
11606	2835	0.366	0.024	0.46
11664	4856	0.366	0.014	0.60
11128	6562	0.366	0.105	0.57
6722	12444	0.366	0.216	0.60
3653	4307	0.366	0.024	0.60
3842	8111	0.366	0.073	0.45
13890	6656	0.366	0.100	0.65
9464	3282	0.366	0.144	0.63
572	5142	0.366	0.090	0.30
4984	9445	0.366	0.213	0.38
4590	7709	0.366	0.118	0.52
10408	225	0.366	0.073	0.56
11253	10631	0.366	0.062	0.68
780	2856	0.366	0.076	0.65
8631	1969	0.366	0.086	0.61
10351	3927	0.366	0.063	0.65
12267	2057	0.366	0.050	0.72
8444	19	0.366	0.179	0.52
3253	7929	0.366	0.150	0.61
6142	746	0.366	0.075	0.43
6391	13518	0.366	0.318	0.60
11253	9679	0.366	0.014	0.63
6903	4648	0.366	0.116	0.58
13323	5555	0.366	0.120	0.42
10445	1148	0.366	0.164	0.66
13297	13475	0.366	0.137	0.58
7462	12267	0.366	0.202	0.63
6142	9462	0.366	0.094	0.72
3267	4590	0.366	0.048	0.63
8094	8218	0.366	0.037	0.61
6451	3546	0.366	0.124	0.59
2062	4540	0.366	0.131	0.60
9202	1898	0.366	0.089	0.49
8631	2340	0.366	0.108	0.61
13936	806	0.366	0.085	0.67
1620	8435	0.366	0.173	0.48
8444	5229	0.366	0.092	0.53
10130	8435	0.366	0.331	0.51
13875	4600	0.366	0.124	0.18
8393	3546	0.366	0.094	0.68
5299	7696	0.366	0.148	0.49
10439	6079	0.366	0.263	0.65
9040	12382	0.366	0.073	0.65
10445	10737	0.366	0.272	0.73
2179	1101	0.366	0.170	0.45
10430	4338	0.366	0.090	0.78
2424	12224	0.366	0.105	0.52
3546	4835	0.366	0.067	0.65
13692	6205	0.366	0.079	0.58
9853	1624	0.366	0.138	0.46
6334	4501	0.366	0.073	0.25
2664	13323	0.366	0.101	0.38
8876	13019	0.366	0.047	0.54
10946	7401	0.366	0.304	0.69
6911	10589	0.366	0.073	0.70
2829	10610	0.366	0.080	0.64
9464	5773	0.366	0.177	0.28
9919	13475	0.366	0.068	0.63
12205	1962	0.366	0.252	0.30
9412	6236	0.366	0.163	0.49
9994	12224	0.366	0.250	0.60
7262	7460	0.366	0.073	0.47
11253	3186	0.366	0.039	0.61
7237	3546	0.366	0.024	0.70
10430	7132	0.366	0.124	0.62
11602	9226	0.366	0.073	0.68
12142	9610	0.366	0.094	0.68
838	2204	0.366	0.252	0.53
10439	7096	0.366	0.230	0.71
3232	11125	0.366	0.060	0.53
4417	13050	0.366	0.276	0.47
858	9048	0.366	0.191	0.41
2057	5829	0.366	0.197	0.68
10609	10884	0.366	0.072	0.73
11253	1726	0.366	0.068	0.58
9368	12193	0.366	0.155	0.69
4697	4455	0.366	0.176	0.56
6641	6683	0.366	0.073	0.49
848	9598	0.366	0.098	0.53
9257	841	0.366	0.073	0.59
13781	858	0.366	0.143	0.33
8435	2340	0.366	0.118	0.48
4697	6614	0.366	0.110	0.61
11606	3835	0.366	0.047	0.46
8631	4582	0.366	0.030	0.57
9113	3546	0.366	0.045	0.60
1351	6097	0.366	0.147	0.46
11606	3520	0.366	0.065	0.67
6142	12384	0.366	0.139	0.35
10439	3424	0.366	0.203	0.72
10444	3575	0.366	0.179	0.69
10445	2401	0.366	0.109	0.63
13287	880	0.366	0.064	0.57
8217	3911	0.366	0.153	0.67
284	6454	0.366	0.144	0.75
6911	7683	0.366	0.083	0.50
858	9919	0.366	0.073	0.38
11811	12904	0.366	0.042	0.59
359	11581	0.366	0.014	0.36
10748	1447	0.366	0.177	0.67
8220	3086	0.366	0.073	0.63
6142	1694	0.366	0.260	0.54
3051	662	0.366	0.258	0.25
13287	4550	0.366	0.037	0.54
10954	13945	0.366	0.202	0.61
10428	9702	0.366	0.073	0.77
13475	13873	0.366	0.024	0.60
8967	11290	0.366	0.073	0.64
2382	3979	0.366	0.172	0.57
3670	7929	0.366	0.065	0.62
12976	12246	0.366	0.177	0.64
6577	1794	0.366	0.160	0.45
11130	6108	0.366	0.135	0.48
11253	3095	0.366	0.007	0.73
2162	10441	0.366	0.164	0.67
10434	10172	0.366	0.073	0.70
6903	3743	0.366	0.134	0.55
2175	4550	0.366	0.146	0.67
7050	661	0.366	0.225	0.76
662	3106	0.366	0.073	0.61
12689	10680	0.366	0.081	0.56
12657	5925	0.366	0.118	0.74
13105	634	0.366	0.082	0.57
264	5132	0.366	0.153	0.61
2818	10424	0.366	0.141	0.58
12267	1240	0.366	0.046	0.51
6576	4189	0.366	0.174	0.67
359	6770	0.366	0.055	0.53
12142	12716	0.366	0.296	0.67
572	12740	0.366	0.078	0.53
8046	1508	0.366	0.146	0.58
11133	5526	0.366	0.112	0.57
12267	11664	0.366	0.146	0.63
10439	1906	0.366	0.205	0.64
9264	6334	0.366	0.217	0.75
1705	3837	0.365	0.166	0.68
13993	12894	0.365	0.168	0.44
12205	1498	0.365	0.073	0.72
7685	6047	0.365	0.090	0.39
8305	6334	0.365	0.302	0.24
7195	8218	0.365	0.197	0.62
8663	13855	0.365	0.119	0.42
11296	2218	0.365	0.037	0.46
9203	9048	0.365	0.250	0.61
6855	3842	0.365	0.257	0.54
13696	8219	0.365	0.135	0.67
2927	12748	0.365	0.137	0.79
12967	13495	0.365	0.075	0.62
7475	1203	0.365	0.128	0.38
1815	4856	0.365	0.011	0.22
7460	3190	0.365	0.117	0.68
659	4068	0.365	0.100	0.53
12747	11134	0.365	0.024	0.69
3555	10984	0.365	0.288	0.55
8549	539	0.365	0.115	0.54
260	10741	0.365	0.186	0.64
11080	4103	0.365	0.068	0.55
9953	2561	0.365	0.125	0.52
12319	10442	0.365	0.197	0.75
10434	11093	0.365	0.073	0.69
2473	661	0.365	0.278	0.76
13875	4190	0.365	0.132	0.41
10705	10444	0.365	0.073	0.63
12976	4336	0.365	0.202	0.57
9055	3546	0.365	0.039	0.61
11606	13720	0.365	0.038	0.45
1025	10605	0.365	0.299	0.47
5586	4241	0.365	0.053	0.49
225	4319	0.365	0.144	0.63
572	1775	0.365	0.049	0.33
9658	858	0.365	0.100	0.62
660	5265	0.365	0.213	0.61
4691	10433	0.365	0.109	0.65
10442	6201	0.365	0.332	0.74
841	13181	0.365	0.106	0.35
3468	7629	0.365	0.105	0.64
1789	13323	0.365	0.061	0.40
858	4338	0.365	0.099	0.62
572	2049	0.365	0.024	0.32
10954	5363	0.365	0.183	0.63
10923	9387	0.365	0.191	0.53
6625	8219	0.365	0.194	0.59
6142	6795	0.365	0.069	0.58
2290	13323	0.365	0.094	0.49
567	10422	0.365	0.125	0.80
10607	1206	0.365	0.073	0.61
12406	5586	0.365	0.056	0.55
8549	11605	0.365	0.143	0.40
11297	12411	0.365	0.102	0.44
9953	11453	0.365	0.034	0.69
6656	2473	0.365	0.094	0.71
7475	1502	0.365	0.018	0.66
2049	3953	0.365	0.133	0.57
10441	13295	0.365	0.078	0.68
7683	577	0.365	0.073	0.68
10442	1798	0.365	0.258	0.67
10421	804	0.365	0.277	0.68
359	5381	0.365	0.115	0.57
4763	7696	0.365	0.062	0.69
8220	10741	0.365	0.140	0.60
10102	9872	0.365	0.165	0.61
11253	4598	0.365	0.105	0.69
13405	859	0.365	0.119	0.51
9953	3852	0.365	0.135	0.45
13855	1911	0.365	0.172	0.58
6167	3842	0.365	0.184	0.58
11253	5299	0.365	0.065	0.60
11152	3523	0.365	0.027	0.61
1846	7789	0.365	0.073	0.58
6265	2342	0.365	0.220	0.65
9657	10930	0.365	0.045	0.74
3953	3580	0.365	0.172	0.68
284	1769	0.365	0.095	0.69
8094	4697	0.365	0.037	0.67
6338	3709	0.365	0.073	0.67
12717	3518	0.365	0.197	0.62
2817	11152	0.365	0.020	0.64
11152	5773	0.365	0.067	0.56
8325	3953	0.365	0.072	0.76
359	8300	0.365	0.071	0.51
11125	6197	0.365	0.079	0.69
6782	11133	0.365	0.073	0.75
6725	8269	0.365	0.135	0.68
9476	3518	0.365	0.063	0.77
1904	10424	0.365	0.099	0.67
12714	7475	0.365	0.057	0.71
8269	4274	0.365	0.076	0.64
8045	6364	0.365	0.069	0.42
11600	1817	0.365	0.057	0.69
9204	394	0.365	0.089	0.75
10444	13494	0.365	0.213	0.71
9028	8678	0.365	0.220	0.45
12267	6855	0.365	0.095	0.50
8876	13265	0.365	0.073	0.59
12335	8187	0.365	0.114	0.32
1210	10233	0.365	0.073	0.52
10591	257	0.365	0.083	0.71
11296	4189	0.365	0.082	0.68
8088	1769	0.365	0.119	0.44
6338	5332	0.365	0.074	0.45
10446	4763	0.365	0.107	0.70
12475	6903	0.365	0.087	0.51
4697	5547	0.365	0.090	0.51
1447	6391	0.365	0.142	0.69
517	5111	0.365	0.104	0.60
5586	3607	0.365	0.061	0.56
8217	2304	0.365	0.142	0.57
2424	10432	0.365	0.198	0.61
3842	5022	0.365	0.103	0.47
517	4539	0.365	0.138	0.47
13875	1319	0.365	0.189	0.65
11152	822	0.365	0.073	0.48
13490	1051	0.365	0.211	0.61
11130	1836	0.365	0.134	0.61
3546	7515	0.365	0.045	0.54
6142	12367	0.365	0.036	0.62
9853	1206	0.365	0.027	0.45
10278	13942	0.365	0.182	0.74
572	1903	0.365	0.032	0.43
4697	13955	0.365	0.203	0.65
8230	9445	0.365	0.296	0.48
9711	806	0.365	0.095	0.56
10607	3063	0.365	0.073	0.70
859	13945	0.365	0.066	0.71
11152	4502	0.365	0.149	0.52
11625	859	0.365	0.036	0.43
12205	7723	0.365	0.231	0.43
780	1779	0.365	0.095	0.62
9401	988	0.365	0.164	0.64
11125	2750	0.365	0.057	0.73
3329	12224	0.365	0.073	0.72
7835	6915	0.365	0.036	0.71
5139	12224	0.365	0.299	0.55
858	3818	0.365	0.092	0.51
9204	567	0.365	0.097	0.56
12389	9089	0.365	0.073	0.56
12203	6782	0.365	0.206	0.66
9559	9040	0.365	0.193	0.66
2179	2457	0.365	0.073	0.63
631	7928	0.365	0.059	0.70
8219	10680	0.365	0.166	0.57
1279	9420	0.365	0.160	0.53
8088	4409	0.365	0.132	0.56
1808	9445	0.365	0.279	0.34
11296	3799	0.365	0.052	0.77
10605	5248	0.365	0.079	0.55
10431	13499	0.365	0.223	0.58
572	1507	0.365	0.219	0.57
10605	6072	0.365	0.130	0.62
12205	1224	0.365	0.191	0.36
7881	8997	0.365	0.073	0.70
8045	1530	0.365	0.045	0.48
11624	12805	0.365	0.266	0.45
10446	13873	0.365	0.073	0.52
8126	3915	0.365	0.073	0.44
9258	13475	0.365	0.048	0.67
7678	1279	0.365	0.235	0.54
1797	10436	0.365	0.196	0.69
8549	4417	0.365	0.089	0.40
10607	5960	0.365	0.101	0.62
10192	8269	0.365	0.157	0.47
13692	10758	0.365	0.125	0.64
12267	928	0.365	0.074	0.59
7683	806	0.365	0.081	0.41
8220	10902	0.365	0.073	0.59
10487	1279	0.365	0.102	0.68
4928	12224	0.365	0.066	0.46
6642	3653	0.365	0.102	0.46
11605	4274	0.365	0.073	0.74
2179	2790	0.365	0.150	0.45
2290	806	0.365	0.079	0.33
12168	10605	0.365	0.220	0.40
359	4371	0.365	0.077	0.68
11956	2304	0.365	0.096	0.52
468	1279	0.365	0.206	0.63
10609	13105	0.365	0.040	0.80
662	6887	0.365	0.073	0.61
2062	3495	0.365	0.179	0.49
12193	4659	0.365	0.185	0.72
12894	7401	0.365	0.074	0.38
12233	3185	0.364	0.213	0.44
13855	5138	0.364	0.073	0.56
8217	2262	0.364	0.102	0.60
10441	1846	0.364	0.186	0.60
9518	4856	0.364	0.092	0.29
13066	2457	0.364	0.211	0.43
9412	2550	0.364	0.086	0.42
572	9261	0.364	0.085	0.61
13875	9239	0.364	0.186	0.61
10609	6630	0.364	0.038	0.70
859	9462	0.364	0.075	0.67
1351	10800	0.364	0.268	0.46
13268	10229	0.364	0.280	0.45
6265	5600	0.364	0.073	0.75
359	7683	0.364	0.031	0.32
10444	5167	0.364	0.223	0.72
7050	8382	0.364	0.046	0.57
8155	2751	0.364	0.171	0.54
969	572	0.364	0.051	0.34
3086	13518	0.364	0.164	0.55
4697	11512	0.364	0.128	0.44
3839	9598	0.364	0.124	0.44
8988	12712	0.364	0.143	0.61
9412	1796	0.364	0.182	0.42
11130	3922	0.364	0.091	0.64
10369	13855	0.364	0.254	0.65
9028	2675	0.364	0.203	0.43
10630	9199	0.364	0.170	0.48
11253	10598	0.364	0.116	0.48
2874	1799	0.364	0.073	0.46
7964	2907	0.364	0.036	0.42
841	9255	0.364	0.157	0.64
8549	6725	0.364	0.299	0.29
3510	806	0.364	0.104	0.73
10432	5416	0.364	0.113	0.59
5586	8187	0.364	0.113	0.64
10439	12408	0.364	0.250	0.67
11956	1142	0.364	0.073	0.62
6656	13105	0.364	0.024	0.69
12142	5222	0.364	0.073	0.60
359	3783	0.364	0.030	0.65
517	4141	0.364	0.073	0.63
12717	3648	0.364	0.097	0.40
662	10680	0.364	0.155	0.47
13250	7156	0.364	0.142	0.53
7239	806	0.364	0.190	0.60
12205	2648	0.364	0.244	0.62
11297	1185	0.364	0.073	0.75
13341	13323	0.364	0.037	0.70
7804	3979	0.364	0.160	0.48
6534	806	0.364	0.142	0.27
12267	6499	0.364	0.163	0.62
6903	5773	0.364	0.230	0.37
8549	1908	0.364	0.073	0.45
145	859	0.364	0.059	0.64
572	2216	0.364	0.036	0.53
6338	12375	0.364	0.073	0.27
2667	13105	0.364	0.103	0.21
11253	5078	0.364	0.091	0.56
11253	2988	0.364	0.007	0.70
6269	10444	0.364	0.260	0.78
13692	4337	0.364	0.073	0.73
10351	3925	0.364	0.036	0.76
7768	4856	0.364	0.111	0.59
12203	4950	0.364	0.074	0.48
12205	7194	0.364	0.156	0.29
2576	10442	0.364	0.128	0.64
11152	12980	0.364	0.145	0.74
3088	9237	0.364	0.128	0.53
10610	5437	0.364	0.120	0.57
8631	2196	0.364	0.063	0.56
517	5491	0.364	0.150	0.47
10439	7514	0.364	0.122	0.69
7969	7929	0.364	0.112	0.60
11624	6562	0.364	0.277	0.50
11296	144	0.364	0.084	0.74
12848	7689	0.364	0.101	0.48
1447	3446	0.364	0.073	0.65
2345	7602	0.364	0.073	0.37
12540	4252	0.364	0.081	0.65
9476	4856	0.364	0.283	0.31
284	1206	0.364	0.112	0.60
13944	3653	0.364	0.297	0.59
6656	12752	0.364	0.059	0.70
13634	12847	0.364	0.077	0.64
6073	1051	0.364	0.230	0.64
4697	4704	0.364	0.091	0.61
10710	806	0.364	0.089	0.68
10424	5095	0.364	0.238	0.53
11606	4521	0.364	0.036	0.35
6698	6776	0.364	0.106	0.58
2758	577	0.364	0.090	0.49
9476	3840	0.364	0.073	0.56
10436	5152	0.364	0.073	0.69
11600	6712	0.364	0.156	0.48
10442	10592	0.364	0.128	0.70
8435	749	0.364	0.165	0.46
10442	3038	0.364	0.126	0.65
10442	3484	0.364	0.073	0.74
13697	8375	0.364	0.225	0.49
8444	4916	0.364	0.277	0.42
8217	4748	0.364	0.124	0.70
9202	1060	0.364	0.140	0.70
6549	9832	0.364	0.052	0.63
13287	3676	0.364	0.036	0.57
9413	2443	0.364	0.155	0.45
6108	11134	0.364	0.098	0.51
6211	10604	0.364	0.256	0.78
11152	5435	0.364	0.073	0.57
8549	6562	0.364	0.171	0.55
12848	7688	0.364	0.117	0.47
12739	13050	0.364	0.200	0.65
9872	9993	0.364	0.068	0.68
5586	10238	0.364	0.067	0.39
8631	7415	0.364	0.101	0.73
145	9188	0.364	0.073	0.68
2144	3465	0.364	0.029	0.64
3653	13779	0.364	0.096	0.46
7685	4223	0.364	0.036	0.53
11253	1352	0.364	0.053	0.69
2221	13903	0.364	0.128	0.49
13250	2426	0.364	0.191	0.50
5600	10443	0.364	0.186	0.66
11253	1701	0.364	0.013	0.63
3088	4852	0.364	0.277	0.63
11253	6511	0.364	0.011	0.58
2857	12224	0.364	0.162	0.49
10431	4231	0.364	0.110	0.65
6576	13297	0.364	0.073	0.54
11606	2012	0.364	0.030	0.64
2484	11130	0.364	0.107	0.62
10351	4598	0.364	0.043	0.69
7629	4528	0.364	0.095	0.76
8937	10444	0.364	0.285	0.65
2654	13265	0.364	0.081	0.69
572	12680	0.364	0.091	0.39
841	1101	0.364	0.149	0.49
1826	7475	0.364	0.092	0.32
12976	5343	0.364	0.154	0.69
12786	10446	0.364	0.245	0.58
13408	10421	0.364	0.254	0.65
1367	13518	0.364	0.106	0.70
11652	257	0.364	0.061	0.74
2035	13050	0.364	0.143	0.23
8155	741	0.364	0.228	0.45
7094	6683	0.364	0.155	0.43
13066	6918	0.364	0.314	0.49
7768	11602	0.364	0.155	0.31
11152	1694	0.364	0.082	0.60
10433	3741	0.364	0.212	0.67
4336	854	0.364	0.031	0.70
12109	3600	0.364	0.136	0.69
7460	6253	0.364	0.073	0.60
13202	6656	0.364	0.187	0.66
12203	4262	0.364	0.029	0.46
8997	11301	0.364	0.121	0.58
12967	5727	0.364	0.111	0.36
9953	2115	0.364	0.090	0.47
11665	9445	0.364	0.073	0.59
11606	94	0.364	0.048	0.67
12967	1774	0.364	0.060	0.53
6576	2400	0.364	0.083	0.41
5829	10727	0.364	0.232	0.58
2823	264	0.364	0.110	0.49
164	7835	0.364	0.259	0.74
10444	10752	0.364	0.075	0.64
10425	4024	0.364	0.036	0.64
10434	9523	0.364	0.087	0.68
7629	4467	0.364	0.050	0.69
2347	12444	0.364	0.116	0.48
12267	10985	0.364	0.282	0.53
11253	11665	0.364	0.040	0.68
1493	9040	0.364	0.112	0.70
11151	577	0.364	0.134	0.44
12193	2628	0.364	0.073	0.81
13634	5773	0.364	0.276	0.40
7475	5055	0.364	0.026	0.24
7460	2307	0.364	0.192	0.28
8220	13720	0.364	0.073	0.56
10120	4590	0.364	0.054	0.53
10446	9692	0.363	0.140	0.71
2735	10443	0.363	0.125	0.66
8997	2733	0.363	0.085	0.23
11253	7134	0.363	0.088	0.58
11664	13050	0.363	0.267	0.57
1551	9523	0.363	0.238	0.35
13217	2400	0.363	0.047	0.54
6316	7696	0.363	0.199	0.58
12715	9089	0.363	0.073	0.72
13505	3979	0.363	0.208	0.59
10605	5229	0.363	0.254	0.44
12788	13323	0.363	0.055	0.40
7102	10428	0.363	0.078	0.52
12267	12899	0.363	0.097	0.81
2817	3842	0.363	0.264	0.60
13777	3653	0.363	0.104	0.42
8220	13509	0.363	0.073	0.61
11253	6739	0.363	0.017	0.60
4697	5725	0.363	0.036	0.46
144	3842	0.363	0.270	0.66
1779	8269	0.363	0.066	0.57
2835	4856	0.363	0.085	0.38
10351	4027	0.363	0.199	0.75
5933	10351	0.363	0.153	0.72
916	806	0.363	0.224	0.63
10433	3876	0.363	0.131	0.68
1435	846	0.363	0.073	0.63
7250	4189	0.363	0.225	0.65
13517	661	0.363	0.098	0.62
9264	8217	0.363	0.159	0.69
13778	13066	0.363	0.235	0.50
10609	13404	0.363	0.115	0.73
13933	8220	0.363	0.073	0.75
9722	8933	0.363	0.173	0.31
4691	8220	0.363	0.166	0.71
6576	7139	0.363	0.175	0.45
279	572	0.363	0.040	0.48
359	3520	0.363	0.129	0.65
10946	7145	0.363	0.175	0.57
7250	4609	0.363	0.199	0.52
2144	13292	0.363	0.060	0.54
6641	6273	0.363	0.090	0.62
2062	6976	0.363	0.073	0.42
7988	7964	0.363	0.057	0.66
1210	13079	0.363	0.073	0.42
6656	4822	0.363	0.052	0.55
303	7696	0.363	0.143	0.79
8631	3727	0.363	0.027	0.74
11152	2947	0.363	0.118	0.45
517	4716	0.363	0.204	0.68
359	5751	0.363	0.196	0.56
12267	4485	0.363	0.089	0.36
6576	3715	0.363	0.107	0.45
2062	6081	0.363	0.152	0.76
13019	4904	0.363	0.037	0.65
1907	6338	0.363	0.108	0.58
13019	3463	0.363	0.036	0.67
4284	4	0.363	0.073	0.70
1786	661	0.363	0.315	0.50
8631	1827	0.363	0.133	0.72
9464	3925	0.363	0.138	0.67
8435	4259	0.363	0.185	0.52
9953	10741	0.363	0.077	0.56
9841	13634	0.363	0.073	0.54
9842	13634	0.363	0.073	0.54
3979	4089	0.363	0.073	0.62
660	3086	0.363	0.164	0.68
2824	3518	0.363	0.253	0.56
10954	6327	0.363	0.078	0.65
11253	13892	0.363	0.025	0.61
1798	257	0.363	0.234	0.50
2426	7928	0.363	0.235	0.66
8720	10421	0.363	0.273	0.73
12205	6436	0.363	0.117	0.38
2062	4635	0.363	0.079	0.69
11956	9927	0.363	0.096	0.60
9711	8440	0.363	0.073	0.72
12717	3314	0.363	0.073	0.56
1447	2340	0.363	0.244	0.40
2883	8218	0.363	0.048	0.43
6074	10984	0.363	0.086	0.72
9658	2179	0.363	0.073	0.65
10444	9268	0.363	0.086	0.70
10443	10194	0.363	0.154	0.65
6556	11080	0.363	0.035	0.61
2824	2735	0.363	0.091	0.45
10438	2415	0.363	0.173	0.75
10610	2514	0.363	0.049	0.72
6577	4272	0.363	0.082	0.63
264	1252	0.363	0.117	0.56
10278	3879	0.363	0.051	0.47
13784	9089	0.363	0.085	0.41
7711	3443	0.363	0.261	0.48
2062	4272	0.363	0.073	0.74
11152	4716	0.363	0.046	0.61
13695	10955	0.363	0.113	0.67
4697	5245	0.363	0.057	0.51
3953	12847	0.363	0.036	0.65
13250	3404	0.363	0.221	0.48
10278	4353	0.363	0.133	0.70
7602	4648	0.363	0.119	0.69
7077	13323	0.363	0.191	0.42
7821	12699	0.363	0.036	0.52
11600	4198	0.363	0.117	0.69
12267	2942	0.363	0.035	0.70
12205	12757	0.363	0.218	0.74
12205	10443	0.363	0.197	0.66
12620	10430	0.363	0.249	0.70
10436	4455	0.363	0.162	0.66
8561	6108	0.363	0.161	0.75
8631	2078	0.363	0.106	0.49
6903	5145	0.363	0.140	0.59
12267	3863	0.363	0.273	0.61
7629	8472	0.363	0.036	0.73
6676	10438	0.363	0.256	0.64
7835	3715	0.363	0.036	0.52
2874	10239	0.363	0.142	0.55
359	1320	0.363	0.019	0.62
12671	8374	0.363	0.036	0.65
8220	3615	0.363	0.123	0.64
517	3821	0.363	0.136	0.65
10946	13297	0.363	0.132	0.61
8155	13697	0.363	0.147	0.38
8425	12894	0.363	0.136	0.36
858	1080	0.363	0.205	0.59
7723	8147	0.363	0.051	0.65
10436	5142	0.363	0.310	0.67
838	3523	0.363	0.073	0.58
11253	6691	0.363	0.013	0.60
9871	1478	0.363	0.291	0.68
9661	9464	0.363	0.141	0.56
1786	10425	0.363	0.216	0.66
8549	671	0.363	0.222	0.64
8375	3465	0.363	0.024	0.68
8549	13695	0.363	0.131	0.41
9412	2059	0.363	0.173	0.44
1365	577	0.363	0.097	0.58
1844	11152	0.363	0.094	0.58
8306	1051	0.363	0.211	0.66
2404	4061	0.363	0.113	0.61
9188	5325	0.363	0.122	0.60
13066	2382	0.363	0.126	0.66
12657	10587	0.363	0.081	0.67
9224	13323	0.363	0.106	0.55
10742	2824	0.363	0.190	0.33
13395	10425	0.363	0.053	0.76
94	6656	0.363	0.052	0.68
631	7929	0.363	0.101	0.67
9412	1795	0.363	0.140	0.44
13875	9609	0.363	0.244	0.46
13066	4222	0.363	0.106	0.64
9014	7832	0.363	0.036	0.65
10446	5145	0.363	0.093	0.68
12335	5547	0.363	0.073	0.61
11128	5960	0.363	0.074	0.54
8219	4368	0.363	0.073	0.69
13784	572	0.363	0.024	0.43
8440	10704	0.363	0.338	0.71
12267	4573	0.363	0.052	0.37
8088	5399	0.363	0.156	0.36
1696	854	0.363	0.027	0.61
9832	4026	0.363	0.138	0.62
9464	7150	0.363	0.084	0.49
3840	257	0.363	0.070	0.48
9841	4590	0.363	0.059	0.58
12848	5266	0.363	0.305	0.66
6788	7929	0.363	0.188	0.63
10439	9432	0.363	0.267	0.69
85	7696	0.363	0.036	0.63
10605	1371	0.363	0.190	0.59
406	659	0.363	0.191	0.70
10421	1315	0.363	0.073	0.75
3440	8269	0.363	0.094	0.60
8561	4269	0.363	0.166	0.53
6402	13323	0.363	0.130	0.48
10706	8217	0.363	0.156	0.72
7460	6108	0.363	0.268	0.49
12109	990	0.363	0.104	0.70
12267	4901	0.363	0.020	0.48
12750	11152	0.363	0.046	0.74
7118	12894	0.363	0.046	0.26
10738	9598	0.363	0.196	0.57
2473	11133	0.363	0.133	0.66
9517	13105	0.363	0.073	0.53
9953	1787	0.363	0.083	0.31
11606	1905	0.363	0.024	0.64
1805	13323	0.363	0.080	0.37
10422	2394	0.363	0.150	0.70
660	5372	0.363	0.073	0.52
10439	3155	0.363	0.182	0.74
13395	8997	0.363	0.180	0.65
2340	3546	0.363	0.105	0.69
6656	7143	0.363	0.127	0.61
1625	4061	0.363	0.073	0.49
9203	5020	0.363	0.073	0.68
2033	13323	0.363	0.048	0.41
13955	3546	0.363	0.089	0.67
12205	2530	0.363	0.087	0.32
7460	3676	0.363	0.101	0.55
10712	2144	0.363	0.041	0.63
12205	2416	0.363	0.206	0.35
7102	10436	0.363	0.266	0.66
10605	3541	0.363	0.168	0.65
8933	394	0.363	0.073	0.71
6211	4856	0.363	0.061	0.60
7460	10441	0.363	0.132	0.70
577	5363	0.363	0.082	0.65
10439	8111	0.363	0.181	0.75
10712	1351	0.363	0.104	0.67
9064	8218	0.362	0.097	0.69
1546	13323	0.362	0.038	0.58
9202	4529	0.362	0.188	0.64
7195	13019	0.362	0.071	0.46
7929	5362	0.362	0.088	0.63
3353	3842	0.362	0.072	0.61
961	10443	0.362	0.252	0.62
6203	3953	0.362	0.036	0.66
10351	3607	0.362	0.063	0.74
1783	9445	0.362	0.072	0.30
10438	3455	0.362	0.270	0.75
2901	661	0.362	0.072	0.68
9476	10486	0.362	0.018	0.53
12657	2340	0.362	0.084	0.46
9236	13749	0.362	0.098	0.66
6656	2907	0.362	0.271	0.65
11633	10604	0.362	0.151	0.69
1813	659	0.362	0.146	0.63
10427	4620	0.362	0.243	0.69
10930	3580	0.362	0.296	0.61
4578	9445	0.362	0.120	0.41
8180	10425	0.362	0.036	0.69
10605	4231	0.362	0.177	0.41
11253	13405	0.362	0.102	0.66
2185	10427	0.362	0.166	0.68
9065	11606	0.362	0.056	0.48
6265	1155	0.362	0.230	0.62
359	5167	0.362	0.028	0.65
12326	9445	0.362	0.228	0.71
6720	12897	0.362	0.050	0.70
10612	6553	0.362	0.036	0.74
2469	10436	0.362	0.204	0.68
1203	10436	0.362	0.152	0.78
8269	84	0.362	0.197	0.43
2153	13749	0.362	0.072	0.39
3165	13323	0.362	0.060	0.69
10421	6073	0.362	0.328	0.71
8997	10758	0.362	0.270	0.67
3088	10732	0.362	0.224	0.39
6076	3088	0.362	0.264	0.53
7685	3473	0.362	0.055	0.71
3339	3953	0.362	0.080	0.56
6754	11152	0.362	0.040	0.57
6712	13475	0.362	0.026	0.70
11128	3967	0.362	0.102	0.48
9853	5226	0.362	0.125	0.41
7195	8220	0.362	0.134	0.53
10421	10717	0.362	0.144	0.64
1551	4230	0.362	0.092	0.18
6576	5161	0.362	0.101	0.28
9871	13358	0.362	0.075	0.58
11296	5693	0.362	0.036	0.69
876	257	0.362	0.026	0.77
13878	13323	0.362	0.251	0.29
10426	6054	0.362	0.072	0.71
9598	5138	0.362	0.114	0.59
8631	1705	0.362	0.253	0.72
3953	10976	0.362	0.042	0.54
8088	4491	0.362	0.072	0.39
6656	3464	0.362	0.084	0.66
