i	j	iLIS_best	iLIS_avg	ipTM_best
8166	10982	0.387	0.233	0.46
9214	4658	0.387	0.238	0.41
11747	6991	0.387	0.136	0.82
13560	3440	0.387	0.174	0.66
13106	12201	0.387	0.309	0.68
12848	2060	0.387	0.164	0.54
8395	12531	0.387	0.084	0.57
10375	10363	0.387	0.246	0.65
300	8166	0.387	0.077	0.23
10463	12164	0.387	0.124	0.43
13203	8919	0.387	0.295	0.43
11075	7273	0.387	0.191	0.47
595	12867	0.386	0.216	0.51
2845	11013	0.386	0.192	0.45
12053	12001	0.386	0.191	0.30
6862	1482	0.386	0.337	0.70
13279	5842	0.386	0.146	0.86
9727	813	0.386	0.077	0.75
12194	6980	0.386	0.221	0.27
12022	12946	0.386	0.344	0.68
13634	12803	0.386	0.315	0.58
12959	3324	0.386	0.077	0.76
197	10286	0.386	0.286	0.76
12210	11691	0.386	0.220	0.83
12470	8669	0.386	0.151	0.28
7447	11013	0.386	0.077	0.36
11181	13786	0.386	0.148	0.41
11596	11625	0.386	0.077	0.53
612	6890	0.386	0.173	0.34
11885	4898	0.386	0.215	0.67
12822	12547	0.386	0.077	0.60
7062	10273	0.386	0.077	0.63
11747	11618	0.386	0.101	0.71
5811	7274	0.386	0.197	0.46
12012	11977	0.386	0.299	0.50
7894	6147	0.386	0.187	0.30
11474	11743	0.385	0.113	0.42
3391	2581	0.385	0.213	0.26
12431	342	0.385	0.336	0.35
6922	8735	0.385	0.182	0.37
11328	11082	0.385	0.143	0.69
10531	557	0.385	0.307	0.69
10018	11573	0.385	0.341	0.57
6909	13397	0.385	0.108	0.36
8402	13873	0.385	0.137	0.58
11026	9483	0.385	0.222	0.36
6971	3277	0.385	0.191	0.75
14024	7807	0.385	0.318	0.67
9539	8457	0.385	0.266	0.65
8535	2454	0.385	0.135	0.36
7964	13207	0.385	0.187	0.53
7793	31	0.384	0.258	0.35
8696	7832	0.384	0.159	0.42
10302	11890	0.384	0.240	0.52
13704	12255	0.384	0.142	0.36
7269	9727	0.384	0.108	0.70
13032	7762	0.384	0.144	0.26
12919	8919	0.384	0.096	0.43
8895	7992	0.384	0.338	0.47
7821	9767	0.384	0.179	0.60
11273	10772	0.384	0.145	0.69
7739	713	0.384	0.271	0.48
8009	9485	0.384	0.160	0.47
8158	7274	0.384	0.279	0.45
21	412	0.384	0.077	0.70
7739	715	0.384	0.147	0.39
12008	12016	0.384	0.363	0.69
9350	9355	0.384	0.236	0.44
11747	7877	0.384	0.077	0.68
8056	9313	0.384	0.234	0.38
586	11375	0.384	0.132	0.29
10956	6863	0.384	0.299	0.47
7494	1545	0.383	0.227	0.71
11726	12063	0.383	0.077	0.50
7606	9188	0.383	0.211	0.37
9747	999	0.383	0.292	0.70
998	7513	0.383	0.114	0.84
6626	12472	0.383	0.132	0.49
11021	11865	0.383	0.107	0.57
8429	12154	0.383	0.270	0.53
8188	197	0.383	0.262	0.54
8202	12981	0.383	0.077	0.48
8562	9367	0.383	0.177	0.38
10531	10987	0.383	0.121	0.70
2797	5494	0.383	0.077	0.64
9356	11322	0.383	0.077	0.50
13021	13030	0.383	0.356	0.77
11065	8993	0.383	0.077	0.62
8055	12153	0.382	0.098	0.56
7217	7866	0.382	0.076	0.66
7048	13361	0.382	0.166	0.27
2388	8410	0.382	0.076	0.31
10536	1033	0.382	0.309	0.70
8045	12311	0.382	0.127	0.43
547	10929	0.382	0.167	0.52
9489	11573	0.382	0.206	0.66
13303	12169	0.382	0.076	0.29
9473	6982	0.382	0.165	0.42
7200	9289	0.382	0.299	0.65
8227	8031	0.382	0.118	0.57
11973	12063	0.382	0.076	0.53
10322	11617	0.382	0.076	0.35
8000	6804	0.382	0.239	0.29
7460	11979	0.382	0.250	0.58
7832	12291	0.382	0.254	0.35
3	9329	0.382	0.131	0.77
7821	8150	0.382	0.231	0.36
336	163	0.382	0.188	0.26
10930	12318	0.382	0.057	0.34
8937	9308	0.381	0.264	0.65
12982	7398	0.381	0.251	0.49
7708	9615	0.381	0.076	0.29
12931	9828	0.381	0.076	0.39
13217	12899	0.381	0.113	0.49
595	10998	0.381	0.124	0.43
572	8182	0.381	0.128	0.65
13889	344	0.381	0.076	0.66
11715	12566	0.381	0.128	0.57
10387	7070	0.381	0.263	0.34
8286	12625	0.381	0.244	0.57
424	13873	0.381	0.085	0.65
128	12362	0.380	0.076	0.74
13279	11384	0.380	0.295	0.59
12487	7524	0.380	0.139	0.29
9719	11002	0.380	0.292	0.46
10322	12981	0.380	0.076	0.29
12006	12045	0.380	0.190	0.49
451	9544	0.380	0.362	0.78
7025	7202	0.380	0.110	0.33
7695	12909	0.380	0.152	0.63
11635	9308	0.380	0.091	0.77
13325	7591	0.380	0.237	0.39
12459	12458	0.380	0.219	0.44
11322	7252	0.380	0.159	0.45
12614	2832	0.380	0.185	0.52
13386	8570	0.379	0.076	0.82
197	13344	0.379	0.184	0.48
12335	9890	0.379	0.296	0.40
8866	6907	0.379	0.345	0.50
6927	13839	0.379	0.129	0.87
11714	9680	0.379	0.101	0.68
10821	10871	0.379	0.280	0.72
7980	128	0.379	0.251	0.41
8227	10260	0.379	0.111	0.55
8575	6399	0.379	0.215	0.26
12933	12936	0.379	0.204	0.33
12203	13217	0.379	0.215	0.50
12071	12063	0.379	0.086	0.45
9024	487	0.379	0.293	0.39
8264	1018	0.379	0.076	0.64
8641	8917	0.378	0.149	0.31
12399	13187	0.378	0.291	0.49
11606	10531	0.378	0.204	0.77
10117	12098	0.378	0.097	0.44
13975	12939	0.378	0.103	0.26
3953	8632	0.378	0.337	0.40
13186	14012	0.377	0.231	0.24
8562	7758	0.377	0.210	0.31
10612	13708	0.377	0.286	0.46
7894	7058	0.377	0.131	0.34
12504	4166	0.377	0.090	0.72
7269	11617	0.377	0.252	0.52
8042	1000	0.377	0.343	0.51
11321	7611	0.377	0.209	0.32
12569	10270	0.377	0.177	0.43
8008	13956	0.377	0.221	0.34
7978	12202	0.377	0.249	0.62
7671	7680	0.377	0.216	0.58
197	11270	0.377	0.287	0.51
10278	130	0.377	0.155	0.38
450	9367	0.377	0.210	0.46
7397	10793	0.376	0.131	0.58
8919	13206	0.376	0.168	0.42
10396	10409	0.376	0.338	0.33
10407	11549	0.376	0.289	0.49
7273	12498	0.376	0.236	0.40
5841	4597	0.376	0.347	0.67
9654	6376	0.376	0.180	0.74
7217	13873	0.376	0.138	0.59
7731	13331	0.376	0.174	0.34
9329	2	0.376	0.112	0.76
10263	7765	0.376	0.089	0.33
14004	14007	0.376	0.275	0.64
13390	11395	0.376	0.207	0.85
12058	11975	0.376	0.075	0.52
13956	11615	0.376	0.133	0.29
8993	10661	0.376	0.105	0.52
11779	6534	0.376	0.176	0.41
11714	11213	0.376	0.167	0.79
12415	12424	0.375	0.316	0.50
11762	9548	0.375	0.176	0.55
2797	3934	0.375	0.212	0.65
10970	13484	0.375	0.142	0.48
2238	144	0.375	0.105	0.53
12062	12069	0.375	0.075	0.44
11975	12063	0.374	0.140	0.43
9071	10570	0.374	0.291	0.37
11204	6761	0.374	0.164	0.38
12937	8464	0.374	0.078	0.30
8171	7207	0.374	0.083	0.78
963	8733	0.374	0.171	0.64
998	11208	0.374	0.273	0.81
149	13934	0.374	0.075	0.53
11322	13303	0.374	0.081	0.48
7416	12946	0.374	0.235	0.75
12710	161	0.374	0.271	0.52
9975	6909	0.374	0.317	0.26
9028	900	0.374	0.075	0.71
7942	9106	0.374	0.249	0.31
12470	10265	0.374	0.148	0.31
2953	1182	0.373	0.327	0.74
419	420	0.373	0.075	0.69
111	10126	0.373	0.075	0.73
10987	12802	0.373	0.243	0.34
11978	12016	0.373	0.326	0.53
13759	806	0.373	0.185	0.72
12867	7202	0.373	0.075	0.57
7999	12417	0.373	0.228	0.48
13905	13956	0.373	0.335	0.40
9328	7955	0.373	0.219	0.43
9186	12659	0.373	0.154	0.44
10262	12154	0.373	0.348	0.49
6994	9571	0.372	0.177	0.38
11747	13202	0.372	0.074	0.58
13646	7397	0.372	0.074	0.45
11976	12010	0.372	0.145	0.56
697	12154	0.372	0.116	0.52
6891	11864	0.372	0.086	0.74
12213	10674	0.372	0.135	0.33
8993	9998	0.372	0.117	0.33
8017	13873	0.372	0.137	0.58
8009	6309	0.372	0.146	0.39
7649	7633	0.372	0.081	0.41
12047	11979	0.372	0.074	0.52
9882	9572	0.372	0.217	0.56
11692	13626	0.372	0.216	0.82
7999	8091	0.372	0.180	0.37
12933	7597	0.371	0.261	0.53
12487	9958	0.371	0.150	0.39
111	12251	0.371	0.178	0.76
7048	11971	0.371	0.085	0.68
9920	6527	0.371	0.187	0.57
5009	12400	0.371	0.074	0.75
13891	10876	0.371	0.113	0.35
11268	8984	0.371	0.158	0.34
11981	7664	0.371	0.129	0.41
8008	13162	0.371	0.214	0.34
12868	9451	0.371	0.216	0.28
12822	3596	0.371	0.074	0.59
12073	12006	0.371	0.228	0.57
12060	12076	0.371	0.074	0.53
13346	13034	0.371	0.211	0.54
11909	13956	0.371	0.221	0.59
430	12790	0.371	0.173	0.59
197	8023	0.371	0.074	0.66
11734	13049	0.371	0.078	0.65
10370	10363	0.371	0.256	0.66
9571	7071	0.370	0.271	0.35
4597	9615	0.370	0.201	0.33
11395	10015	0.370	0.164	0.73
7564	11402	0.370	0.107	0.82
3189	6160	0.370	0.167	0.44
11747	11176	0.370	0.124	0.63
12020	12005	0.370	0.120	0.54
10235	11250	0.370	0.243	0.56
547	12694	0.370	0.266	0.50
7943	14031	0.370	0.117	0.33
13956	11604	0.370	0.216	0.50
8201	10531	0.370	0.146	0.73
501	8993	0.370	0.074	0.76
7378	9089	0.370	0.074	0.71
8506	8509	0.370	0.226	0.68
11976	12001	0.370	0.074	0.50
6032	10636	0.370	0.218	0.53
9390	908	0.369	0.314	0.32
197	12052	0.369	0.271	0.41
10364	8166	0.369	0.149	0.59
9214	50	0.369	0.215	0.54
8266	9539	0.369	0.332	0.55
9318	9322	0.369	0.150	0.38
8057	8674	0.369	0.076	0.51
12868	8993	0.369	0.163	0.54
11593	12319	0.369	0.074	0.57
7383	9079	0.369	0.163	0.29
7265	6164	0.369	0.242	0.18
10153	7057	0.369	0.321	0.47
11273	11296	0.369	0.074	0.82
9047	9089	0.369	0.119	0.46
7786	8424	0.369	0.280	0.26
9977	11951	0.369	0.205	0.49
8905	2009	0.369	0.074	0.52
1417	13004	0.369	0.148	0.60
8085	2599	0.369	0.207	0.59
2	6892	0.368	0.289	0.74
13917	12113	0.368	0.074	0.72
11021	351	0.368	0.118	0.41
7665	11184	0.368	0.160	0.40
6640	9081	0.368	0.284	0.35
160	9284	0.368	0.129	0.31
8733	8013	0.368	0.104	0.61
12074	11993	0.368	0.096	0.64
11026	12920	0.368	0.076	0.27
407	12286	0.368	0.102	0.55
11475	339	0.368	0.146	0.48
12922	10307	0.368	0.074	0.53
9770	10574	0.368	0.176	0.75
8623	5348	0.368	0.146	0.33
10278	342	0.368	0.241	0.32
11955	13994	0.368	0.215	0.44
11747	8076	0.368	0.078	0.64
11090	6959	0.368	0.074	0.37
11746	6995	0.368	0.105	0.79
197	9306	0.368	0.305	0.46
37	12542	0.367	0.151	0.30
8265	9539	0.367	0.272	0.69
704	140	0.367	0.117	0.58
10654	896	0.367	0.073	0.34
10157	10362	0.367	0.149	0.51
800	9600	0.367	0.187	0.77
8641	10531	0.367	0.230	0.64
12530	6937	0.367	0.215	0.48
13545	8153	0.367	0.164	0.76
12837	12439	0.367	0.077	0.30
8698	8352	0.367	0.077	0.24
12966	7999	0.367	0.107	0.36
12868	10646	0.367	0.085	0.28
11909	11306	0.367	0.245	0.61
12074	12015	0.367	0.073	0.51
9680	9709	0.367	0.073	0.47
9543	1033	0.367	0.315	0.41
9095	10793	0.367	0.346	0.80
7763	449	0.367	0.111	0.59
13261	12499	0.366	0.252	0.83
8538	12308	0.366	0.262	0.61
11747	11297	0.366	0.190	0.81
12966	2671	0.366	0.073	0.22
70	9689	0.366	0.297	0.37
9301	11244	0.366	0.073	0.59
12194	9682	0.366	0.236	0.76
11935	9186	0.366	0.073	0.47
7273	7208	0.366	0.164	0.68
10630	7166	0.366	0.073	0.30
8265	7490	0.366	0.233	0.65
10118	11677	0.366	0.092	0.74
8189	12968	0.366	0.208	0.53
11715	10981	0.366	0.347	0.77
11717	7591	0.366	0.125	0.77
7460	13646	0.366	0.134	0.47
8417	13050	0.366	0.233	0.32
11527	11521	0.366	0.259	0.73
8227	10987	0.366	0.073	0.54
9727	10997	0.366	0.245	0.67
2772	7591	0.366	0.143	0.32
12046	12006	0.366	0.136	0.46
4437	10265	0.366	0.087	0.70
13361	13956	0.366	0.184	0.31
9081	13106	0.365	0.208	0.60
7793	9201	0.365	0.253	0.37
11319	11747	0.365	0.159	0.68
7628	13405	0.365	0.216	0.59
11951	9552	0.365	0.087	0.38
11021	11743	0.365	0.332	0.43
12849	12821	0.365	0.109	0.51
11351	11359	0.365	0.358	0.74
7826	12069	0.365	0.180	0.69
6765	9926	0.365	0.073	0.54
12661	12860	0.365	0.283	0.30
11972	11979	0.365	0.089	0.24
7076	10253	0.365	0.141	0.29
10156	10385	0.365	0.136	0.54
12399	11826	0.365	0.277	0.41
11537	11528	0.364	0.084	0.64
8808	866	0.364	0.073	0.58
8967	13005	0.364	0.073	0.55
11322	11698	0.364	0.073	0.69
12681	8456	0.364	0.241	0.29
605	2600	0.364	0.261	0.57
11208	11967	0.364	0.073	0.67
13203	13269	0.364	0.162	0.40
10320	339	0.364	0.315	0.43
12240	9557	0.364	0.073	0.31
9727	12062	0.364	0.073	0.42
13762	11989	0.364	0.167	0.52
12055	8424	0.364	0.073	0.31
285	13806	0.364	0.139	0.64
10263	7611	0.363	0.109	0.30
760	3718	0.363	0.086	0.55
10382	10390	0.363	0.296	0.45
439	11732	0.363	0.219	0.38
7821	8941	0.363	0.081	0.63
8139	6533	0.363	0.217	0.42
7821	11606	0.363	0.211	0.47
8319	8916	0.363	0.123	0.34
10412	452	0.363	0.186	0.31
13721	12925	0.363	0.090	0.48
9028	11606	0.363	0.303	0.47
7394	7673	0.363	0.164	0.74
8090	11615	0.363	0.139	0.38
664	13279	0.363	0.251	0.69
8158	11292	0.363	0.159	0.62
9920	13813	0.363	0.195	0.77
7673	9206	0.363	0.073	0.81
11275	12536	0.363	0.282	0.51
12074	11971	0.363	0.190	0.58
10677	10674	0.363	0.335	0.30
10391	10385	0.362	0.192	0.30
11747	192	0.362	0.179	0.65
3	6930	0.362	0.141	0.74
8018	7395	0.362	0.103	0.36
11970	11992	0.362	0.199	0.65
11322	9297	0.362	0.212	0.60
8230	8229	0.362	0.099	0.47
6574	10650	0.362	0.072	0.62
9368	13287	0.362	0.225	0.67
2671	8166	0.362	0.076	0.57
11726	2	0.362	0.191	0.70
810	5348	0.362	0.324	0.29
11697	13241	0.362	0.135	0.65
13890	727	0.362	0.064	0.47
7673	727	0.362	0.092	0.58
11975	11979	0.362	0.082	0.56
805	13841	0.362	0.278	0.43
11319	7219	0.362	0.144	0.52
11392	12250	0.362	0.204	0.38
1596	8075	0.361	0.182	0.45
11321	320	0.361	0.205	0.30
978	10126	0.361	0.220	0.75
8150	10969	0.361	0.115	0.34
10662	9727	0.361	0.124	0.76
12354	9820	0.361	0.072	0.46
13447	10133	0.361	0.072	0.73
10388	10384	0.361	0.248	0.46
7942	5618	0.361	0.165	0.27
10305	8908	0.361	0.116	0.45
6184	7202	0.361	0.222	0.49
12142	12888	0.361	0.161	0.38
13905	11390	0.361	0.256	0.41
7763	8056	0.361	0.145	0.52
11677	7513	0.361	0.313	0.78
407	10942	0.361	0.269	0.58
113	12251	0.360	0.227	0.77
10391	10357	0.360	0.093	0.41
11031	672	0.360	0.208	0.61
2582	3123	0.360	0.195	0.71
2513	2388	0.360	0.075	0.26
342	2128	0.360	0.137	0.31
9599	12321	0.360	0.072	0.71
7673	10412	0.360	0.299	0.65
11266	8695	0.360	0.244	0.80
13031	9708	0.360	0.234	0.27
8161	2209	0.360	0.112	0.64
9301	11756	0.360	0.085	0.42
9118	8686	0.360	0.152	0.45
3152	7220	0.360	0.154	0.45
13976	7270	0.360	0.091	0.39
11747	9548	0.360	0.110	0.77
3895	11573	0.360	0.230	0.72
12400	9727	0.360	0.151	0.70
12065	12064	0.360	0.072	0.52
10352	10363	0.359	0.214	0.57
8400	12645	0.359	0.183	0.54
7018	10409	0.359	0.178	0.37
407	7273	0.359	0.124	0.49
12969	1020	0.359	0.134	0.69
11983	12076	0.359	0.221	0.63
1245	11639	0.359	0.247	0.77
7596	70	0.359	0.262	0.37
13935	127	0.359	0.209	0.32
7202	10984	0.359	0.249	0.55
998	8733	0.359	0.036	0.27
7774	12415	0.359	0.256	0.45
10570	10908	0.359	0.222	0.48
11402	9326	0.359	0.079	0.59
12982	6837	0.359	0.273	0.40
9571	299	0.359	0.111	0.39
7475	13873	0.359	0.053	0.61
8227	13889	0.359	0.077	0.47
11974	11980	0.358	0.135	0.48
12074	11985	0.358	0.141	0.46
11747	13797	0.358	0.131	0.56
12915	9198	0.358	0.122	0.29
9144	9163	0.358	0.252	0.58
12478	6894	0.358	0.174	0.44
10298	8150	0.358	0.188	0.30
971	12218	0.358	0.072	0.38
13021	13033	0.358	0.200	0.68
12478	9958	0.358	0.273	0.44
8146	13187	0.358	0.297	0.52
12366	12946	0.358	0.128	0.73
109	12251	0.358	0.201	0.76
12567	11593	0.358	0.341	0.70
9019	7680	0.358	0.156	0.63
11692	13800	0.357	0.092	0.64
426	8266	0.357	0.137	0.66
7067	7070	0.357	0.286	0.34
197	12350	0.357	0.188	0.56
12014	11991	0.357	0.117	0.41
8266	470	0.357	0.329	0.66
13784	449	0.357	0.208	0.47
10936	8715	0.357	0.139	0.40
7671	7505	0.357	0.202	0.54
8638	11014	0.357	0.158	0.32
10160	10399	0.357	0.263	0.37
64	7606	0.357	0.036	0.77
11716	13331	0.357	0.099	0.51
13106	8166	0.357	0.135	0.56
8158	8470	0.356	0.175	0.57
7219	344	0.356	0.151	0.37
11322	9642	0.356	0.178	0.72
113	7391	0.356	0.198	0.84
11026	11395	0.356	0.083	0.74
344	7505	0.356	0.158	0.33
11438	11434	0.356	0.263	0.70
11981	11976	0.356	0.124	0.50
7408	10685	0.356	0.295	0.26
9942	12935	0.356	0.088	0.69
10278	12608	0.356	0.071	0.69
10531	13704	0.356	0.271	0.72
12000	998	0.356	0.071	0.58
9987	8909	0.356	0.126	0.24
9118	4598	0.355	0.077	0.44
8942	12821	0.355	0.106	0.49
11942	7018	0.355	0.219	0.32
344	8909	0.355	0.153	0.44
2	10685	0.355	0.211	0.77
9920	10549	0.355	0.167	0.73
12078	12010	0.355	0.183	0.62
7821	11207	0.355	0.206	0.37
7460	7821	0.355	0.056	0.35
9460	11351	0.355	0.134	0.53
381	197	0.355	0.113	0.75
8040	3972	0.355	0.139	0.65
11908	7607	0.355	0.162	0.77
11108	75	0.355	0.200	0.59
11941	12521	0.355	0.177	0.34
9953	8172	0.355	0.203	0.47
12654	7832	0.355	0.322	0.41
12047	11970	0.355	0.071	0.58
9460	9326	0.355	0.147	0.28
12072	12069	0.355	0.095	0.53
13634	9949	0.354	0.116	0.37
911	806	0.354	0.186	0.45
13769	3035	0.354	0.082	0.74
13281	13286	0.354	0.246	0.49
10247	9809	0.354	0.227	0.47
11677	7167	0.354	0.182	0.78
10658	10278	0.354	0.085	0.31
8893	1954	0.354	0.240	0.21
8641	9853	0.354	0.245	0.46
7048	7274	0.354	0.174	0.42
11984	11977	0.354	0.204	0.47
407	12654	0.354	0.131	0.45
9028	12540	0.354	0.281	0.42
727	2457	0.354	0.237	0.70
12858	12061	0.353	0.071	0.55
11747	9471	0.353	0.131	0.77
7216	7821	0.353	0.136	0.36
10283	11696	0.353	0.071	0.74
11021	8230	0.353	0.166	0.36
12663	7602	0.353	0.073	0.38
7610	193	0.353	0.071	0.27
11108	7169	0.353	0.315	0.57
8965	8881	0.353	0.262	0.25
8008	13062	0.353	0.275	0.43
10273	13817	0.353	0.110	0.38
11739	7664	0.353	0.111	0.44
1245	8909	0.353	0.221	0.70
13646	7272	0.353	0.071	0.45
13459	11821	0.353	0.307	0.63
11178	7967	0.353	0.071	0.48
13279	4898	0.353	0.127	0.52
6597	8351	0.353	0.123	0.33
12027	3922	0.353	0.156	0.33
9323	12162	0.353	0.143	0.35
7821	13574	0.352	0.172	0.80
9289	708	0.352	0.136	0.60
10118	11731	0.352	0.111	0.79
13187	7193	0.352	0.305	0.79
9028	806	0.352	0.098	0.49
285	8166	0.352	0.076	0.60
10274	10477	0.352	0.299	0.68
11972	11971	0.352	0.070	0.50
8962	12896	0.352	0.273	0.53
727	4479	0.352	0.146	0.66
12082	12081	0.352	0.269	0.55
12117	13575	0.352	0.130	0.39
342	11615	0.352	0.227	0.43
9367	3336	0.352	0.070	0.20
10356	10389	0.352	0.292	0.40
8138	12984	0.352	0.300	0.43
8869	197	0.352	0.159	0.69
958	461	0.352	0.154	0.31
362	7832	0.351	0.108	0.27
7259	11738	0.351	0.131	0.36
6333	9727	0.351	0.070	0.68
11075	8688	0.351	0.070	0.77
10919	12790	0.351	0.184	0.32
7673	9908	0.351	0.242	0.79
11678	12677	0.351	0.310	0.71
40	11864	0.351	0.070	0.78
10274	413	0.351	0.237	0.67
11319	12717	0.351	0.092	0.31
10110	10111	0.351	0.292	0.56
12619	8666	0.351	0.247	0.36
7942	8575	0.351	0.145	0.38
6980	11302	0.351	0.290	0.31
13095	727	0.351	0.085	0.44
7430	11268	0.351	0.233	0.54
10043	6094	0.351	0.130	0.62
7064	10387	0.351	0.216	0.32
622	11022	0.350	0.118	0.40
8127	12134	0.350	0.193	0.69
12057	11981	0.350	0.074	0.51
12074	12053	0.350	0.133	0.54
336	6663	0.350	0.241	0.54
9707	9571	0.350	0.249	0.38
12523	9972	0.350	0.070	0.46
12828	4427	0.350	0.241	0.64
8335	2103	0.350	0.215	0.36
11747	8353	0.350	0.130	0.66
7900	13991	0.350	0.146	0.61
6994	452	0.350	0.233	0.27
10408	12543	0.350	0.070	0.51
359	10421	0.350	0.289	0.66
931	14004	0.350	0.227	0.49
11681	8446	0.350	0.082	0.78
3120	7274	0.350	0.191	0.52
12471	12921	0.350	0.082	0.45
10555	11550	0.350	0.092	0.45
11747	9795	0.350	0.113	0.68
2597	139	0.350	0.101	0.64
11631	12614	0.350	0.164	0.60
1609	10455	0.349	0.228	0.57
12694	10412	0.349	0.070	0.32
612	4592	0.349	0.186	0.31
2879	11250	0.349	0.216	0.46
805	12803	0.349	0.090	0.60
850	11814	0.349	0.178	0.51
110	8166	0.349	0.102	0.75
12008	11984	0.349	0.070	0.44
12358	10273	0.349	0.070	0.49
7760	12775	0.349	0.125	0.75
10270	8166	0.349	0.199	0.33
1671	3204	0.349	0.133	0.42
12053	13762	0.349	0.113	0.43
12010	12062	0.349	0.178	0.47
11747	12039	0.349	0.130	0.66
7381	13662	0.349	0.251	0.34
12931	9727	0.349	0.233	0.74
6634	13481	0.349	0.125	0.62
11021	9054	0.349	0.095	0.61
291	13661	0.349	0.233	0.71
12933	10504	0.349	0.292	0.42
13222	11677	0.349	0.129	0.58
197	9571	0.349	0.148	0.45
9814	12556	0.348	0.136	0.78
11751	12202	0.348	0.205	0.33
13881	114	0.348	0.045	0.30
12240	11588	0.348	0.131	0.34
12048	12071	0.348	0.070	0.48
12047	12071	0.348	0.070	0.48
8937	12982	0.348	0.174	0.50
197	11192	0.348	0.185	0.50
9599	5653	0.348	0.196	0.49
13881	2633	0.348	0.164	0.33
13345	9682	0.348	0.169	0.73
9853	9374	0.348	0.176	0.50
128	10961	0.348	0.070	0.29
12706	10959	0.348	0.134	0.54
12134	13349	0.348	0.081	0.52
7895	10795	0.348	0.240	0.37
12048	197	0.348	0.265	0.36
12852	11595	0.347	0.108	0.50
8967	11628	0.347	0.040	0.50
10288	9023	0.347	0.227	0.59
805	461	0.347	0.087	0.51
5942	8686	0.347	0.182	0.39
13890	222	0.347	0.135	0.42
7184	9666	0.347	0.256	0.51
13373	13377	0.347	0.270	0.62
9586	10987	0.347	0.196	0.37
11975	12002	0.347	0.122	0.50
7745	9978	0.347	0.141	0.51
8265	7491	0.347	0.309	0.63
13217	11108	0.347	0.194	0.46
7313	8993	0.347	0.124	0.58
11985	11971	0.346	0.122	0.55
11954	7967	0.346	0.229	0.67
7273	7170	0.346	0.141	0.45
13816	544	0.346	0.231	0.24
10348	13397	0.346	0.118	0.67
194	7196	0.346	0.127	0.45
11392	10265	0.346	0.110	0.33
11714	1010	0.346	0.305	0.77
11739	8360	0.346	0.069	0.44
12487	13164	0.346	0.172	0.51
8045	10278	0.346	0.076	0.35
7767	701	0.346	0.218	0.26
12733	8663	0.346	0.221	0.50
11380	8232	0.346	0.115	0.51
7820	11747	0.346	0.129	0.62
7610	7854	0.346	0.069	0.60
12869	128	0.346	0.150	0.32
11746	8737	0.345	0.069	0.74
10278	344	0.345	0.234	0.39
3992	10262	0.345	0.241	0.64
11319	11715	0.345	0.069	0.67
11266	9290	0.345	0.258	0.61
7550	7273	0.345	0.274	0.42
12858	12004	0.345	0.109	0.55
13914	13915	0.345	0.251	0.36
11999	11996	0.345	0.202	0.47
617	9727	0.345	0.093	0.59
11624	10972	0.345	0.111	0.48
12000	9727	0.345	0.131	0.61
7273	12255	0.344	0.180	0.47
12041	11762	0.344	0.119	0.46
7832	13648	0.344	0.299	0.53
8000	9963	0.344	0.069	0.28
8967	10043	0.344	0.069	0.58
9028	7821	0.344	0.094	0.43
12007	12016	0.344	0.086	0.53
10153	7058	0.344	0.093	0.49
13889	11762	0.344	0.072	0.53
7433	11014	0.344	0.109	0.38
7461	3922	0.344	0.069	0.38
13956	9727	0.343	0.168	0.68
10961	487	0.343	0.069	0.42
8937	565	0.343	0.154	0.56
7460	7754	0.343	0.105	0.37
11558	1583	0.343	0.269	0.73
13989	8919	0.343	0.287	0.40
12000	13178	0.343	0.249	0.42
12925	8672	0.343	0.117	0.65
11747	10671	0.343	0.183	0.57
1288	10636	0.343	0.291	0.55
8806	5009	0.343	0.106	0.61
812	12981	0.343	0.069	0.68
6757	3044	0.343	0.248	0.50
8056	10163	0.343	0.069	0.26
6628	893	0.343	0.105	0.48
10594	771	0.343	0.166	0.53
13534	11549	0.343	0.069	0.54
7219	8166	0.343	0.069	0.48
12728	11800	0.342	0.164	0.61
7505	13139	0.342	0.149	0.39
8316	9080	0.342	0.169	0.48
12643	13219	0.342	0.236	0.62
6891	13972	0.342	0.177	0.70
12206	476	0.342	0.195	0.29
11717	13010	0.342	0.079	0.67
13217	13890	0.342	0.034	0.46
4790	5968	0.342	0.232	0.52
1856	6128	0.342	0.085	0.25
11977	11988	0.342	0.068	0.57
800	9931	0.342	0.297	0.68
7460	7611	0.342	0.068	0.32
7222	11328	0.342	0.257	0.41
7181	1033	0.342	0.265	0.28
11786	13707	0.342	0.303	0.52
9276	12202	0.342	0.143	0.25
7628	7368	0.342	0.154	0.39
46	9540	0.342	0.093	0.63
11322	11762	0.342	0.068	0.49
10374	2292	0.342	0.168	0.26
11717	13344	0.341	0.068	0.75
12216	10531	0.341	0.097	0.68
7273	7186	0.341	0.194	0.40
12784	13218	0.341	0.257	0.53
727	937	0.341	0.100	0.37
658	263	0.341	0.276	0.38
7967	10596	0.341	0.070	0.58
10252	9190	0.341	0.139	0.42
11273	13855	0.341	0.215	0.64
12926	6909	0.341	0.095	0.27
1144	9849	0.341	0.147	0.42
8264	11909	0.341	0.071	0.68
8962	3719	0.341	0.290	0.73
11814	10542	0.341	0.068	0.52
12	806	0.341	0.220	0.38
13005	13010	0.341	0.212	0.29
8234	6094	0.341	0.243	0.59
11021	7397	0.341	0.136	0.51
7821	8469	0.341	0.065	0.69
8914	11596	0.340	0.079	0.46
