i	j	iLIS_best	iLIS_avg	ipTM_best
8562	7278	0.333	0.185	0.37
13516	13514	0.333	0.067	0.68
13042	3912	0.333	0.223	0.52
10531	12663	0.333	0.161	0.60
11300	6847	0.333	0.067	0.67
1523	6894	0.333	0.188	0.70
11273	788	0.333	0.129	0.61
9361	10982	0.333	0.228	0.49
13881	128	0.333	0.118	0.33
197	11367	0.333	0.237	0.32
13881	774	0.333	0.236	0.27
7458	6940	0.333	0.145	0.47
10958	12819	0.333	0.102	0.64
996	10463	0.333	0.067	0.52
10171	4153	0.333	0.074	0.53
3411	806	0.333	0.099	0.31
8574	13447	0.333	0.151	0.65
9740	13083	0.333	0.067	0.38
9714	289	0.333	0.111	0.63
43	9683	0.333	0.077	0.42
11319	1018	0.333	0.108	0.64
3373	6506	0.333	0.217	0.64
5627	10940	0.333	0.158	0.51
11280	13203	0.332	0.066	0.44
6156	8314	0.332	0.089	0.66
996	6533	0.332	0.202	0.59
11188	1015	0.332	0.175	0.49
6472	13262	0.332	0.230	0.52
1043	13886	0.332	0.080	0.53
70	12165	0.332	0.066	0.35
11026	11555	0.332	0.184	0.31
13043	3111	0.332	0.152	0.64
8576	3075	0.332	0.099	0.44
12433	351	0.332	0.114	0.63
11624	10541	0.332	0.141	0.44
6331	11009	0.332	0.138	0.36
7766	9326	0.332	0.098	0.30
9046	892	0.332	0.034	0.42
351	10885	0.332	0.089	0.51
8696	9461	0.332	0.063	0.39
8202	8919	0.332	0.151	0.43
12966	13041	0.332	0.098	0.26
3331	721	0.332	0.066	0.49
9839	7591	0.332	0.097	0.52
7520	12364	0.332	0.153	0.38
13241	11009	0.332	0.159	0.35
3333	1152	0.332	0.192	0.53
13643	13448	0.332	0.104	0.58
3391	12900	0.332	0.157	0.61
7611	1019	0.332	0.222	0.40
8660	13791	0.332	0.271	0.33
12462	8878	0.332	0.162	0.34
9915	10981	0.332	0.116	0.37
70	11019	0.332	0.259	0.37
8575	7964	0.332	0.081	0.32
10118	7174	0.332	0.066	0.70
8073	8315	0.332	0.096	0.44
13905	1524	0.332	0.066	0.37
9376	13823	0.332	0.094	0.43
944	9958	0.332	0.089	0.30
12136	351	0.332	0.158	0.40
10601	8660	0.332	0.307	0.41
10118	7567	0.332	0.066	0.33
837	2109	0.332	0.148	0.35
13346	445	0.332	0.136	0.73
4774	6957	0.332	0.066	0.65
458	351	0.332	0.056	0.43
11390	351	0.332	0.097	0.34
13337	1864	0.332	0.267	0.48
9415	1088	0.332	0.066	0.49
11188	4408	0.332	0.069	0.43
1007	13934	0.332	0.066	0.46
9683	5030	0.332	0.066	0.53
6452	12819	0.332	0.066	0.39
7735	10792	0.332	0.171	0.40
13155	4153	0.332	0.146	0.56
9041	5618	0.332	0.170	0.62
11022	12462	0.332	0.084	0.47
995	10958	0.332	0.132	0.51
7964	13791	0.332	0.072	0.47
11274	4712	0.332	0.293	0.74
8202	7591	0.332	0.096	0.46
1335	4868	0.332	0.134	0.39
2089	13042	0.332	0.092	0.54
6583	13514	0.332	0.183	0.46
6892	892	0.332	0.055	0.41
11026	11909	0.332	0.056	0.49
9361	9376	0.332	0.186	0.39
1015	774	0.332	0.272	0.35
12136	8909	0.332	0.255	0.38
996	10876	0.332	0.244	0.44
514	1018	0.332	0.116	0.53
12569	11248	0.332	0.095	0.50
9390	7759	0.332	0.079	0.32
12842	13220	0.332	0.083	0.33
13262	204	0.332	0.086	0.26
8895	13042	0.332	0.166	0.37
13152	13791	0.332	0.109	0.45
1210	8721	0.332	0.103	0.41
5827	3796	0.332	0.138	0.55
69	7975	0.332	0.186	0.42
11951	9994	0.332	0.128	0.63
11273	8131	0.332	0.179	0.74
11001	13042	0.332	0.066	0.48
996	1565	0.332	0.066	0.65
8560	1009	0.332	0.216	0.67
692	10118	0.332	0.071	0.51
6628	11282	0.332	0.066	0.38
12839	6680	0.332	0.066	0.59
9185	8882	0.332	0.161	0.37
8696	8944	0.332	0.121	0.77
12364	6590	0.332	0.066	0.41
548	12133	0.332	0.255	0.67
14031	12461	0.332	0.134	0.39
11624	774	0.332	0.124	0.44
12666	9571	0.332	0.201	0.35
197	8011	0.332	0.162	0.45
362	158	0.332	0.154	0.56
12156	6847	0.332	0.169	0.55
548	3002	0.332	0.138	0.68
7658	9740	0.332	0.090	0.43
11280	9797	0.332	0.112	0.41
11819	1016	0.332	0.122	0.64
9978	13447	0.332	0.079	0.72
980	10412	0.332	0.066	0.59
7735	10013	0.332	0.268	0.44
7658	5943	0.332	0.174	0.59
450	1010	0.332	0.248	0.46
11273	1007	0.332	0.165	0.78
7767	9041	0.332	0.090	0.56
13033	9552	0.332	0.066	0.60
7674	13787	0.332	0.071	0.38
9485	13887	0.332	0.182	0.29
7385	2109	0.332	0.231	0.54
9376	7736	0.332	0.190	0.42
10930	8616	0.332	0.184	0.48
626	7735	0.332	0.099	0.39
8188	7980	0.332	0.184	0.51
11273	6928	0.332	0.190	0.52
1007	13881	0.332	0.144	0.31
10478	10931	0.332	0.071	0.40
548	8314	0.332	0.207	0.62
5751	1548	0.332	0.106	0.52
129	8315	0.332	0.254	0.40
13024	8909	0.332	0.090	0.43
7171	12153	0.332	0.066	0.46
8914	13881	0.332	0.187	0.40
9683	11195	0.332	0.244	0.30
9046	1019	0.332	0.258	0.61
7736	1108	0.332	0.173	0.41
6943	11838	0.332	0.285	0.62
11286	13887	0.332	0.116	0.40
2882	8629	0.332	0.066	0.39
933	6940	0.332	0.087	0.57
12862	1377	0.332	0.176	0.25
3261	10997	0.332	0.116	0.34
13133	13998	0.332	0.102	0.64
11188	6164	0.332	0.107	0.44
7591	11979	0.332	0.209	0.52
13870	3158	0.332	0.066	0.39
12632	10958	0.332	0.265	0.62
1003	12765	0.332	0.111	0.49
11248	5351	0.332	0.147	0.46
12265	10957	0.332	0.159	0.69
811	13886	0.332	0.263	0.40
11726	6941	0.332	0.135	0.36
197	6357	0.332	0.125	0.28
9714	6045	0.332	0.221	0.56
11829	9740	0.332	0.067	0.42
11286	7267	0.332	0.070	0.31
7675	7759	0.332	0.066	0.40
1598	7975	0.332	0.078	0.33
7278	11367	0.331	0.122	0.32
10958	5351	0.331	0.067	0.75
8644	9683	0.331	0.096	0.46
9247	802	0.331	0.269	0.46
7271	7735	0.331	0.162	0.63
7793	12820	0.331	0.284	0.37
7821	6147	0.331	0.115	0.37
10876	13934	0.331	0.126	0.44
919	8074	0.331	0.069	0.43
585	13062	0.331	0.066	0.72
11284	12328	0.331	0.121	0.38
13148	2109	0.331	0.235	0.48
7665	13881	0.331	0.205	0.49
13448	8990	0.331	0.135	0.55
1018	10342	0.331	0.101	0.60
11273	10969	0.331	0.108	0.52
9740	13146	0.331	0.072	0.46
9408	10320	0.331	0.280	0.79
622	158	0.331	0.259	0.46
1009	1088	0.331	0.116	0.66
12523	13823	0.331	0.102	0.34
10452	10989	0.331	0.069	0.41
481	12462	0.331	0.179	0.30
12399	944	0.331	0.117	0.33
487	12462	0.331	0.198	0.35
10118	7976	0.331	0.066	0.30
13881	12936	0.331	0.159	0.52
11274	7676	0.331	0.112	0.65
9847	1010	0.331	0.066	0.66
10498	11555	0.331	0.201	0.40
9599	7595	0.331	0.066	0.60
6216	7409	0.331	0.097	0.60
7982	11149	0.331	0.128	0.60
7674	2868	0.331	0.172	0.39
478	12523	0.331	0.066	0.39
11321	13103	0.331	0.133	0.68
11273	7848	0.331	0.107	0.45
11273	11755	0.331	0.066	0.64
197	11992	0.331	0.220	0.46
8651	1573	0.331	0.122	0.70
8629	9552	0.331	0.161	0.46
8696	12136	0.331	0.072	0.32
6847	10265	0.331	0.184	0.69
12484	1043	0.331	0.132	0.45
13303	13103	0.331	0.128	0.60
3953	3661	0.331	0.285	0.38
11061	5189	0.331	0.066	0.61
197	2805	0.331	0.178	0.40
11275	9487	0.331	0.094	0.41
11951	13998	0.331	0.066	0.33
13158	10997	0.331	0.240	0.33
13905	4156	0.331	0.136	0.32
11935	8631	0.331	0.264	0.38
451	10577	0.331	0.256	0.40
13041	701	0.331	0.066	0.39
11341	10780	0.331	0.246	0.59
13337	5189	0.331	0.125	0.45
7754	1015	0.331	0.195	0.34
8003	8735	0.331	0.210	0.32
7765	13791	0.331	0.125	0.46
7700	8338	0.331	0.066	0.39
9990	944	0.331	0.086	0.59
6519	8629	0.331	0.222	0.33
9376	826	0.331	0.156	0.42
445	12465	0.331	0.175	0.32
8321	806	0.331	0.094	0.36
6899	11009	0.331	0.099	0.40
11274	12669	0.331	0.233	0.70
13516	13886	0.331	0.183	0.62
800	287	0.331	0.176	0.55
9485	12461	0.331	0.195	0.36
9815	7975	0.331	0.135	0.41
70	13042	0.331	0.082	0.33
11275	10117	0.331	0.183	0.45
13905	3174	0.331	0.066	0.31
37	811	0.331	0.177	0.37
1011	7601	0.331	0.049	0.58
10531	10342	0.331	0.118	0.59
12615	1401	0.331	0.167	0.42
10498	7458	0.331	0.203	0.46
2567	351	0.331	0.175	0.52
7719	13934	0.331	0.116	0.43
8871	7202	0.331	0.198	0.31
3373	11024	0.331	0.139	0.69
1088	8410	0.331	0.079	0.59
8338	11325	0.331	0.280	0.45
13210	6940	0.331	0.149	0.67
850	11624	0.331	0.186	0.51
7659	13786	0.331	0.066	0.35
11188	10171	0.331	0.066	0.45
11284	8901	0.331	0.163	0.58
11373	8367	0.331	0.261	0.47
11555	9847	0.331	0.232	0.62
13133	10997	0.331	0.180	0.72
9248	158	0.331	0.231	0.54
13183	11755	0.331	0.066	0.33
3	13183	0.331	0.132	0.68
7700	9552	0.331	0.144	0.35
69	13103	0.331	0.135	0.45
3633	8878	0.331	0.066	0.63
1388	10981	0.331	0.199	0.45
11279	12936	0.331	0.207	0.47
11280	11822	0.331	0.209	0.47
12632	13103	0.331	0.066	0.72
13152	6156	0.331	0.182	0.61
11274	12250	0.331	0.066	0.63
8371	548	0.331	0.194	0.64
800	13624	0.331	0.103	0.61
11392	5755	0.331	0.087	0.42
12594	10320	0.331	0.186	0.29
10958	7741	0.331	0.249	0.67
7900	7202	0.331	0.188	0.34
13769	1523	0.331	0.128	0.65
933	8367	0.331	0.078	0.43
1007	12155	0.331	0.161	0.57
197	487	0.331	0.206	0.47
12789	12154	0.331	0.248	0.44
11195	12462	0.331	0.073	0.33
12399	12468	0.331	0.085	0.44
3020	6940	0.331	0.191	0.48
9430	892	0.331	0.270	0.44
11474	6557	0.331	0.066	0.52
13285	13903	0.331	0.066	0.42
750	10461	0.331	0.123	0.25
11279	1565	0.331	0.066	0.54
837	11282	0.331	0.201	0.32
13935	12153	0.331	0.071	0.58
8338	6384	0.331	0.118	0.38
4868	9188	0.331	0.132	0.31
1451	9958	0.331	0.073	0.32
7754	13133	0.331	0.090	0.51
8735	1657	0.331	0.066	0.47
1577	3308	0.331	0.066	0.50
13515	11281	0.331	0.200	0.37
8901	12900	0.331	0.096	0.52
11624	12851	0.331	0.131	0.70
12399	444	0.331	0.084	0.45
12399	13400	0.331	0.152	0.64
7557	1016	0.331	0.132	0.63
447	8202	0.331	0.141	0.47
5734	9916	0.331	0.066	0.41
9733	70	0.331	0.092	0.37
1152	13133	0.331	0.148	0.73
1210	6533	0.331	0.219	0.43
7891	5627	0.331	0.287	0.56
8967	9963	0.331	0.167	0.45
11009	668	0.331	0.208	0.38
13989	8577	0.331	0.217	0.46
858	7040	0.331	0.096	0.32
11300	10280	0.331	0.172	0.51
198	12615	0.331	0.116	0.35
10118	11840	0.331	0.142	0.31
12602	12153	0.331	0.090	0.37
12542	351	0.331	0.160	0.39
158	9246	0.331	0.120	0.51
1014	6890	0.331	0.235	0.68
8575	7706	0.331	0.213	0.60
7735	13887	0.331	0.132	0.50
7767	12820	0.331	0.142	0.36
7589	12936	0.331	0.287	0.40
10531	3346	0.331	0.157	0.63
794	6216	0.331	0.269	0.56
8162	8899	0.331	0.094	0.46
10008	11195	0.331	0.084	0.39
7450	12461	0.331	0.149	0.31
8898	12154	0.331	0.294	0.38
11909	11591	0.331	0.097	0.60
10498	11393	0.331	0.141	0.50
11286	1276	0.331	0.095	0.33
11555	3461	0.331	0.113	0.48
12666	8031	0.331	0.261	0.25
6590	10997	0.331	0.107	0.40
445	4868	0.331	0.187	0.42
40	10531	0.331	0.232	0.67
7188	996	0.331	0.175	0.65
7011	7659	0.331	0.066	0.55
7775	5943	0.331	0.223	0.52
1014	8001	0.331	0.117	0.65
6847	1131	0.331	0.159	0.67
13183	11763	0.331	0.072	0.46
8696	8320	0.331	0.178	0.34
13977	11281	0.331	0.096	0.39
8914	11341	0.330	0.237	0.55
6683	7390	0.330	0.193	0.46
11392	7964	0.330	0.109	0.37
852	289	0.330	0.254	0.36
9599	10940	0.330	0.066	0.57
8696	6218	0.330	0.066	0.34
7893	9683	0.330	0.156	0.58
12615	10997	0.330	0.197	0.41
9825	8469	0.330	0.169	0.68
9680	1010	0.330	0.186	0.44
9571	7591	0.330	0.145	0.54
1043	11823	0.330	0.131	0.47
6164	10281	0.330	0.130	0.44
11273	12008	0.330	0.146	0.57
8942	4868	0.330	0.195	0.38
11026	12819	0.330	0.195	0.39
1014	3020	0.330	0.096	0.56
6472	2432	0.330	0.166	0.59
7942	13220	0.330	0.177	0.33
13337	10448	0.330	0.202	0.51
8696	1377	0.330	0.148	0.35
9390	7390	0.330	0.210	0.32
6583	9780	0.330	0.218	0.60
12892	12484	0.330	0.111	0.58
12399	7611	0.330	0.059	0.37
3062	11149	0.330	0.129	0.54
1029	10412	0.330	0.125	0.43
9663	7202	0.330	0.085	0.30
9714	1518	0.330	0.140	0.46
11275	7611	0.330	0.186	0.31
8338	10929	0.330	0.158	0.47
9106	10483	0.330	0.066	0.48
8643	4153	0.330	0.113	0.46
7489	351	0.330	0.130	0.34
13721	487	0.330	0.131	0.34
1377	7659	0.330	0.273	0.34
3261	9958	0.330	0.129	0.33
8919	1019	0.330	0.252	0.54
10013	3373	0.330	0.066	0.62
10876	10483	0.330	0.211	0.42
933	13447	0.330	0.091	0.70
13287	1577	0.330	0.094	0.39
9415	7964	0.330	0.215	0.34
9740	7949	0.330	0.191	0.48
8005	548	0.330	0.160	0.56
7385	10958	0.330	0.109	0.63
13033	7835	0.330	0.108	0.61
11819	351	0.330	0.128	0.37
9106	8577	0.330	0.149	0.54
7171	9683	0.330	0.145	0.40
12466	10997	0.330	0.078	0.79
10541	13062	0.330	0.115	0.34
3	12549	0.330	0.226	0.76
10531	10463	0.330	0.078	0.55
10448	721	0.330	0.091	0.49
6614	13043	0.330	0.078	0.65
800	13925	0.330	0.136	0.52
11026	9740	0.330	0.087	0.39
580	13448	0.330	0.277	0.58
7942	1523	0.330	0.167	0.50
858	1088	0.330	0.129	0.58
10263	1015	0.330	0.091	0.31
10118	4156	0.330	0.121	0.35
12364	10575	0.330	0.168	0.66
10008	795	0.330	0.125	0.39
13035	11282	0.330	0.161	0.34
9350	10981	0.330	0.158	0.35
12254	13447	0.330	0.147	0.66
7894	158	0.330	0.188	0.62
8880	7659	0.330	0.313	0.36
10930	12543	0.330	0.089	0.38
8967	10447	0.330	0.252	0.34
9377	802	0.330	0.194	0.48
10320	7173	0.330	0.109	0.30
6623	7675	0.330	0.066	0.39
7706	13062	0.330	0.095	0.70
9683	8073	0.330	0.106	0.54
1009	11087	0.330	0.068	0.42
7449	10958	0.330	0.182	0.59
547	13914	0.330	0.103	0.37
4062	7659	0.330	0.190	0.41
9571	8721	0.330	0.068	0.34
12943	13447	0.330	0.289	0.65
10796	158	0.330	0.142	0.54
6472	11001	0.330	0.224	0.49
1548	10575	0.330	0.130	0.56
12669	13934	0.330	0.179	0.50
1007	485	0.330	0.161	0.32
1011	6865	0.330	0.138	0.38
1549	9958	0.330	0.084	0.34
8942	8470	0.330	0.131	0.56
7278	5919	0.330	0.066	0.64
69	1088	0.330	0.153	0.54
197	8038	0.330	0.146	0.57
1101	4277	0.330	0.066	0.60
7756	1003	0.330	0.074	0.39
9778	6583	0.330	0.260	0.48
8164	71	0.330	0.066	0.32
8202	13905	0.330	0.079	0.40
6216	10069	0.330	0.115	0.55
197	5189	0.330	0.124	0.47
11273	668	0.330	0.300	0.50
9208	8315	0.330	0.090	0.33
11279	12215	0.330	0.173	0.47
5627	9587	0.330	0.211	0.56
7659	8410	0.330	0.180	0.42
12136	11282	0.330	0.157	0.40
7539	9572	0.330	0.083	0.44
4153	4596	0.330	0.151	0.33
11300	1152	0.330	0.066	0.33
11275	5730	0.330	0.066	0.45
7941	12819	0.330	0.114	0.38
933	9740	0.330	0.144	0.39
7627	5943	0.330	0.164	0.44
7603	10981	0.330	0.131	0.46
11063	1003	0.330	0.132	0.48
2882	445	0.330	0.066	0.29
7517	9990	0.330	0.167	0.71
11274	12664	0.330	0.255	0.67
561	12549	0.330	0.088	0.20
13361	9825	0.330	0.066	0.47
4062	12819	0.330	0.144	0.40
9377	10342	0.330	0.212	0.42
1548	8522	0.330	0.108	0.63
10551	9552	0.330	0.066	0.37
43	10958	0.330	0.142	0.58
996	11763	0.330	0.248	0.37
9776	8367	0.330	0.066	0.39
11274	10461	0.330	0.165	0.58
7458	487	0.330	0.079	0.34
11624	2194	0.330	0.271	0.36
1210	2581	0.330	0.192	0.43
12284	11019	0.330	0.207	0.57
11275	12790	0.330	0.160	0.45
12966	10320	0.330	0.205	0.31
13133	8990	0.330	0.146	0.62
3333	1118	0.330	0.118	0.69
13870	8616	0.330	0.117	0.47
811	9544	0.330	0.208	0.68
547	8667	0.330	0.091	0.40
10013	3633	0.330	0.066	0.65
12364	7707	0.330	0.087	0.40
8005	197	0.330	0.066	0.45
3	9390	0.330	0.066	0.72
10008	12484	0.330	0.066	0.54
12966	10931	0.330	0.209	0.54
1015	4422	0.330	0.148	0.29
11188	12117	0.330	0.139	0.52
763	10981	0.330	0.178	0.36
6623	3461	0.330	0.093	0.25
11819	9571	0.330	0.069	0.33
11286	12659	0.330	0.070	0.52
10320	225	0.330	0.176	0.33
13217	12495	0.330	0.147	0.66
13905	8166	0.330	0.209	0.33
805	7765	0.330	0.066	0.42
13854	8315	0.330	0.163	0.41
8093	12819	0.330	0.119	0.37
13036	11282	0.330	0.115	0.24
13217	1101	0.330	0.121	0.49
10958	11152	0.330	0.206	0.71
7900	10982	0.330	0.179	0.47
447	11009	0.330	0.137	0.41
13183	802	0.330	0.109	0.34
12615	12790	0.329	0.126	0.32
12966	13133	0.329	0.249	0.73
9041	7220	0.329	0.174	0.64
12364	11822	0.329	0.232	0.44
13217	9551	0.329	0.102	0.40
829	2109	0.329	0.197	0.58
9783	7202	0.329	0.155	0.28
805	5523	0.329	0.307	0.45
1210	13822	0.329	0.230	0.55
12254	6940	0.329	0.119	0.65
7700	548	0.329	0.155	0.63
11280	8000	0.329	0.129	0.47
12931	5627	0.329	0.084	0.60
289	9776	0.329	0.066	0.41
6939	8899	0.329	0.074	0.55
7397	12461	0.329	0.105	0.35
13632	13934	0.329	0.126	0.40
9554	351	0.329	0.046	0.49
13037	12284	0.329	0.128	0.35
5734	944	0.329	0.157	0.33
11314	8698	0.329	0.070	0.58
6794	351	0.329	0.106	0.37
9915	6583	0.329	0.147	0.55
11248	3081	0.329	0.066	0.51
1549	1010	0.329	0.081	0.34
2971	1210	0.329	0.072	0.48
1370	12154	0.329	0.113	0.38
13816	9571	0.329	0.237	0.34
9680	12423	0.329	0.084	0.51
514	10997	0.329	0.096	0.29
6472	10940	0.329	0.094	0.58
6683	6043	0.329	0.119	0.29
11341	8643	0.329	0.190	0.62
7844	9740	0.329	0.045	0.62
13448	2109	0.329	0.072	0.51
10531	1152	0.329	0.173	0.67
8696	8860	0.329	0.080	0.29
11061	2655	0.329	0.112	0.67
11300	4156	0.329	0.217	0.32
447	1573	0.329	0.066	0.66
1017	11066	0.329	0.166	0.40
7387	12461	0.329	0.185	0.31
10930	9451	0.329	0.172	0.33
7975	9451	0.329	0.085	0.36
8202	11282	0.329	0.166	0.42
12523	11022	0.329	0.158	0.49
11080	11357	0.329	0.177	0.77
12166	11904	0.329	0.124	0.48
10772	487	0.329	0.083	0.35
7751	1015	0.329	0.240	0.34
8454	6940	0.329	0.054	0.51
10118	1657	0.329	0.113	0.44
12328	11826	0.329	0.066	0.35
13287	4062	0.329	0.066	0.36
3142	11904	0.329	0.066	0.53
1019	774	0.329	0.096	0.54
11062	9915	0.329	0.178	0.38
8162	9963	0.329	0.252	0.25
9924	13447	0.329	0.211	0.61
10605	8245	0.329	0.066	0.61
7893	858	0.329	0.086	0.40
5943	9587	0.329	0.126	0.55
8898	1548	0.329	0.166	0.40
13167	13042	0.329	0.085	0.54
1015	3002	0.329	0.101	0.30
608	12462	0.329	0.165	0.32
13287	7611	0.329	0.117	0.31
572	13959	0.329	0.139	0.36
13287	7759	0.329	0.298	0.37
564	3333	0.329	0.225	0.58
9376	1523	0.329	0.246	0.71
13870	8038	0.329	0.141	0.59
8615	12461	0.329	0.159	0.33
40	9390	0.329	0.113	0.34
9376	7389	0.329	0.204	0.33
445	7603	0.329	0.155	0.37
10930	70	0.329	0.139	0.34
8919	8660	0.329	0.112	0.48
7271	750	0.329	0.181	0.65
1007	10531	0.329	0.169	0.65
13841	7975	0.329	0.262	0.37
7949	351	0.329	0.208	0.58
8212	12820	0.329	0.081	0.44
1019	13147	0.329	0.077	0.49
10764	8577	0.329	0.135	0.57
8919	10412	0.329	0.105	0.38
9376	7568	0.329	0.105	0.39
13041	8315	0.329	0.242	0.46
7278	10478	0.329	0.075	0.30
12328	158	0.329	0.292	0.61
12615	1894	0.329	0.293	0.35
8537	7430	0.329	0.158	0.52
6472	1118	0.329	0.102	0.61
9361	10997	0.329	0.195	0.35
7277	13934	0.329	0.066	0.51
10565	8909	0.329	0.092	0.60
2455	9958	0.329	0.066	0.35
9683	6468	0.329	0.073	0.44
13905	3283	0.329	0.076	0.33
572	11373	0.329	0.132	0.38
12892	13886	0.329	0.117	0.41
9924	1548	0.329	0.116	0.49
11275	10320	0.329	0.216	0.50
12167	204	0.329	0.096	0.37
13881	5751	0.329	0.231	0.57
11284	7611	0.329	0.071	0.37
13041	8918	0.329	0.177	0.37
12478	12461	0.329	0.173	0.40
547	9825	0.329	0.126	0.48
13905	10456	0.329	0.117	0.36
1011	12549	0.329	0.197	0.67
1523	12789	0.329	0.239	0.74
11341	13854	0.329	0.174	0.60
9080	12155	0.329	0.098	0.51
11814	11062	0.329	0.119	0.40
8537	1210	0.329	0.259	0.46
8880	7735	0.329	0.247	0.35
12131	12819	0.329	0.171	0.42
1011	811	0.329	0.066	0.74
7460	10118	0.329	0.131	0.54
13156	13886	0.329	0.171	0.32
12892	11935	0.329	0.076	0.40
8286	7975	0.329	0.114	0.43
8003	3461	0.329	0.090	0.40
1015	12235	0.329	0.066	0.46
8942	12399	0.329	0.033	0.49
7171	7975	0.329	0.265	0.36
7757	572	0.329	0.110	0.38
10981	13220	0.329	0.239	0.47
12468	1088	0.329	0.118	0.59
13041	11195	0.329	0.066	0.36
10930	3796	0.329	0.093	0.62
351	12936	0.329	0.093	0.39
13870	2660	0.329	0.083	0.41
12849	9377	0.329	0.179	0.49
8909	8910	0.329	0.143	0.46
6683	1010	0.329	0.066	0.52
12820	8167	0.329	0.101	0.34
11194	13886	0.329	0.066	0.31
8201	11624	0.329	0.227	0.32
7891	12936	0.329	0.263	0.48
13407	3333	0.329	0.199	0.60
10972	10981	0.329	0.066	0.39
11826	11281	0.329	0.066	0.33
10531	6866	0.329	0.189	0.61
11279	12399	0.329	0.103	0.67
10545	7591	0.329	0.125	0.58
12931	9714	0.329	0.128	0.56
8319	8315	0.329	0.110	0.42
1210	12943	0.329	0.242	0.43
11279	197	0.329	0.241	0.53
327	13287	0.329	0.066	0.36
8202	8615	0.329	0.066	0.36
11066	71	0.329	0.139	0.31
7601	7591	0.329	0.238	0.49
1019	7040	0.329	0.097	0.58
10008	11023	0.329	0.168	0.55
7768	12549	0.329	0.210	0.44
800	10297	0.329	0.066	0.69
10935	12155	0.329	0.070	0.50
13041	379	0.329	0.104	0.73
9564	1000	0.328	0.112	0.26
627	721	0.328	0.066	0.48
40	7793	0.328	0.177	0.36
7980	8470	0.328	0.183	0.44
11826	12117	0.328	0.132	0.35
5618	7591	0.328	0.294	0.31
6045	12154	0.328	0.066	0.39
11284	9794	0.328	0.158	0.35
13183	10320	0.328	0.112	0.37
11272	5984	0.328	0.069	0.68
197	847	0.328	0.073	0.40
7736	12133	0.328	0.172	0.42
13896	13905	0.328	0.066	0.30
1019	1389	0.328	0.159	0.51
13337	4131	0.328	0.199	0.57
9485	11009	0.328	0.233	0.38
12468	572	0.328	0.066	0.28
2235	12077	0.328	0.298	0.39
8910	10959	0.328	0.074	0.69
1018	9797	0.328	0.278	0.52
1894	9042	0.328	0.096	0.52
2456	3308	0.328	0.066	0.52
800	992	0.328	0.252	0.63
6939	9542	0.328	0.201	0.73
10118	8410	0.328	0.066	0.33
7736	9564	0.328	0.146	0.40
8166	12154	0.328	0.277	0.51
8901	351	0.328	0.066	0.55
582	13905	0.328	0.195	0.32
4774	9928	0.328	0.133	0.67
11740	1088	0.328	0.073	0.56
11726	4062	0.328	0.134	0.37
3261	12155	0.328	0.066	0.51
12464	548	0.328	0.165	0.66
2235	8660	0.328	0.104	0.48
10930	11306	0.328	0.191	0.33
10982	701	0.328	0.268	0.44
11474	12819	0.328	0.121	0.38
8577	10205	0.328	0.229	0.56
13482	8735	0.328	0.197	0.32
919	9990	0.328	0.066	0.65
1276	12819	0.328	0.190	0.40
1014	8239	0.328	0.107	0.49
4592	12802	0.328	0.198	0.31
12250	13886	0.328	0.066	0.35
582	7736	0.328	0.275	0.39
7278	10280	0.328	0.100	0.54
7964	9825	0.328	0.115	0.47
1019	802	0.328	0.136	0.54
10118	7266	0.328	0.066	0.28
11474	10982	0.328	0.106	0.48
12461	8735	0.328	0.243	0.39
13041	5030	0.328	0.094	0.32
564	7278	0.328	0.096	0.32
13287	8245	0.328	0.186	0.59
800	1401	0.328	0.106	0.66
13870	13787	0.328	0.066	0.38
11286	7568	0.328	0.090	0.33
9380	13338	0.328	0.188	0.61
9408	11726	0.328	0.224	0.67
10412	479	0.328	0.228	0.36
9990	5919	0.328	0.137	0.67
8338	6930	0.328	0.073	0.49
12250	8563	0.328	0.144	0.52
572	10780	0.328	0.108	0.40
13346	70	0.328	0.149	0.69
8031	6590	0.328	0.066	0.36
4422	3308	0.328	0.066	0.49
10414	204	0.328	0.179	0.53
582	8031	0.328	0.113	0.31
803	10959	0.328	0.066	0.68
547	8338	0.328	0.064	0.39
13338	1000	0.328	0.254	0.57
6117	10982	0.328	0.066	0.46
1492	12819	0.328	0.131	0.41
13887	9957	0.328	0.129	0.75
8735	10989	0.328	0.183	0.45
9376	11281	0.328	0.292	0.50
12820	8001	0.328	0.145	0.40
13886	8859	0.328	0.066	0.29
13651	351	0.328	0.199	0.36
13156	9571	0.328	0.120	0.34
11273	2338	0.328	0.284	0.57
7736	4153	0.328	0.227	0.52
8338	6804	0.328	0.119	0.41
375	8038	0.328	0.220	0.50
7188	8173	0.328	0.120	0.42
11273	5559	0.328	0.254	0.56
1018	1894	0.328	0.144	0.46
197	608	0.328	0.171	0.43
13916	10981	0.328	0.115	0.36
1523	13067	0.328	0.121	0.66
11956	7387	0.328	0.085	0.39
9367	919	0.328	0.231	0.32
9683	10172	0.328	0.068	0.48
7835	3661	0.328	0.302	0.40
11755	7603	0.328	0.133	0.39
13035	11009	0.328	0.304	0.34
10415	1210	0.328	0.234	0.41
11275	12509	0.328	0.070	0.46
8319	7037	0.328	0.130	0.50
9106	9683	0.328	0.149	0.48
9840	12819	0.328	0.115	0.42
11286	1103	0.328	0.102	0.33
5100	6940	0.328	0.029	0.56
8880	12802	0.328	0.162	0.33
13896	572	0.328	0.112	0.24
9366	9390	0.328	0.172	0.34
