i	j	iLIS_best	iLIS_avg	ipTM_best
9208	9777	0.485	0.439	0.72
193	10330	0.485	0.444	0.51
8343	8390	0.485	0.464	0.75
931	13735	0.485	0.097	0.81
8189	10094	0.484	0.313	0.60
10210	9508	0.484	0.437	0.74
2810	6339	0.484	0.097	0.75
12471	12026	0.484	0.424	0.60
8140	6560	0.484	0.439	0.53
6939	11154	0.484	0.419	0.73
13754	5347	0.484	0.362	0.50
11116	9879	0.484	0.476	0.70
7163	12510	0.484	0.196	0.21
2333	6359	0.483	0.299	0.71
10344	1253	0.483	0.267	0.77
13743	13738	0.483	0.453	0.74
6973	8964	0.483	0.225	0.83
501	493	0.483	0.437	0.93
407	862	0.483	0.420	0.63
12343	13391	0.483	0.097	0.83
11536	11534	0.482	0.410	0.77
12330	12333	0.482	0.385	0.70
7597	11540	0.482	0.288	0.61
12850	9585	0.482	0.137	0.30
12077	3620	0.482	0.202	0.47
11530	11544	0.482	0.423	0.76
827	5999	0.481	0.421	0.26
13538	4762	0.481	0.357	0.89
13222	10535	0.481	0.188	0.45
13392	7978	0.481	0.324	0.67
7928	7930	0.481	0.372	0.68
6909	11650	0.481	0.323	0.25
9390	4653	0.481	0.267	0.54
12471	5802	0.481	0.421	0.68
13001	13827	0.481	0.285	0.59
10647	10648	0.481	0.397	0.79
12933	4662	0.480	0.120	0.40
8907	12429	0.480	0.096	0.69
12331	12333	0.480	0.388	0.67
8143	8144	0.480	0.440	0.49
6617	13139	0.480	0.314	0.43
1296	13824	0.480	0.298	0.46
11558	5736	0.480	0.477	0.90
4662	8999	0.480	0.290	0.25
7408	12721	0.480	0.400	0.32
10053	10057	0.480	0.180	0.57
11120	9278	0.480	0.119	0.67
12533	798	0.480	0.465	0.50
1820	6183	0.480	0.443	0.49
12028	12029	0.480	0.444	0.76
8894	9281	0.480	0.358	0.36
10357	10358	0.480	0.216	0.51
778	586	0.479	0.447	0.34
2674	2332	0.479	0.160	0.63
7597	10595	0.479	0.388	0.60
7463	10551	0.478	0.048	0.69
11147	13342	0.478	0.419	0.87
13311	13910	0.478	0.430	0.66
7001	9382	0.478	0.189	0.69
6903	577	0.478	0.421	0.66
10564	1820	0.478	0.461	0.43
890	2446	0.478	0.100	0.49
762	13518	0.478	0.356	0.73
499	2993	0.478	0.096	0.74
11532	368	0.478	0.219	0.72
8904	9216	0.477	0.338	0.53
8464	9423	0.477	0.454	0.72
12510	10299	0.477	0.397	0.29
11235	11234	0.477	0.467	0.79
12348	3189	0.477	0.240	0.60
8946	9728	0.477	0.303	0.74
7229	12558	0.477	0.258	0.73
8094	10725	0.477	0.137	0.71
13957	12596	0.477	0.313	0.63
10524	13847	0.477	0.452	0.60
12896	12416	0.477	0.143	0.46
9782	9796	0.476	0.447	0.47
10555	10614	0.476	0.447	0.54
10935	5160	0.476	0.118	0.63
5872	13841	0.476	0.357	0.65
2195	5539	0.476	0.408	0.28
11378	9708	0.476	0.357	0.87
362	7967	0.476	0.186	0.29
10071	10959	0.476	0.190	0.75
12330	9464	0.475	0.248	0.61
7928	7931	0.475	0.439	0.67
9394	9775	0.475	0.446	0.69
9715	3189	0.475	0.307	0.49
10256	13406	0.475	0.448	0.27
3303	12413	0.475	0.350	0.39
12031	12030	0.475	0.418	0.64
5802	12472	0.475	0.445	0.70
2051	9969	0.475	0.213	0.39
10555	7879	0.475	0.430	0.84
12770	11743	0.474	0.413	0.29
8562	2916	0.474	0.378	0.47
577	10955	0.474	0.312	0.39
1012	767	0.474	0.424	0.26
12982	13006	0.474	0.363	0.45
8127	7837	0.474	0.118	0.71
13460	340	0.474	0.187	0.40
7757	997	0.473	0.232	0.44
9797	9776	0.473	0.291	0.35
223	7211	0.473	0.354	0.70
9201	4996	0.473	0.095	0.30
756	4078	0.473	0.310	0.34
13725	13747	0.473	0.458	0.83
5614	10168	0.473	0.410	0.68
11379	11535	0.473	0.405	0.65
9797	9788	0.473	0.141	0.45
13018	10121	0.473	0.369	0.30
8042	2738	0.472	0.413	0.51
12576	11868	0.472	0.158	0.39
11543	11533	0.472	0.246	0.72
4752	5458	0.472	0.094	0.75
12987	4604	0.472	0.317	0.28
6305	5395	0.472	0.199	0.62
12359	12361	0.472	0.466	0.89
3359	3908	0.472	0.239	0.62
2602	4299	0.472	0.327	0.29
12230	12313	0.472	0.264	0.55
3031	10052	0.472	0.104	0.81
8017	7180	0.472	0.221	0.37
11910	13715	0.471	0.342	0.37
13223	9884	0.471	0.255	0.38
110	247	0.471	0.275	0.81
8965	10260	0.471	0.205	0.35
10153	11696	0.471	0.156	0.61
11511	13223	0.471	0.435	0.47
11107	5184	0.471	0.282	0.67
325	3303	0.471	0.352	0.78
10130	13572	0.471	0.195	0.52
9479	12429	0.471	0.111	0.41
8282	12618	0.470	0.232	0.67
10209	12095	0.470	0.264	0.74
7372	3765	0.470	0.115	0.72
13686	11184	0.470	0.409	0.37
3	12215	0.470	0.274	0.73
11554	1010	0.470	0.425	0.39
11527	11528	0.470	0.309	0.77
7180	8160	0.470	0.421	0.40
12576	3150	0.469	0.327	0.36
463	12933	0.469	0.231	0.72
7733	8618	0.469	0.144	0.52
12690	13518	0.469	0.335	0.72
10330	13770	0.469	0.155	0.46
9586	12207	0.469	0.222	0.68
10395	9078	0.469	0.404	0.50
11813	11190	0.469	0.094	0.75
13284	13112	0.469	0.462	0.70
610	6932	0.469	0.188	0.33
3031	10024	0.469	0.358	0.81
8892	2846	0.469	0.173	0.40
13734	725	0.469	0.205	0.68
9972	5802	0.469	0.364	0.75
10320	340	0.468	0.256	0.63
11511	9884	0.468	0.311	0.28
8696	902	0.468	0.388	0.32
8703	7660	0.468	0.456	0.77
10555	1820	0.468	0.094	0.48
10672	3189	0.468	0.094	0.39
10293	3002	0.468	0.112	0.71
6305	13954	0.468	0.234	0.71
2	7473	0.468	0.203	0.71
13160	11113	0.467	0.137	0.65
864	9216	0.467	0.203	0.51
12030	12023	0.467	0.441	0.49
7383	9654	0.467	0.252	0.71
9406	1578	0.467	0.433	0.60
7229	10330	0.467	0.185	0.49
9408	11558	0.467	0.455	0.93
2491	1207	0.467	0.256	0.51
12828	9796	0.467	0.232	0.65
11924	12988	0.467	0.185	0.20
8342	12558	0.467	0.445	0.70
9795	9780	0.466	0.437	0.53
2813	7733	0.466	0.150	0.74
4220	9771	0.466	0.252	0.57
9667	8352	0.466	0.339	0.25
2559	10330	0.466	0.322	0.54
6396	13391	0.466	0.093	0.80
10764	13674	0.466	0.306	0.36
4137	13823	0.466	0.099	0.70
6903	10955	0.466	0.359	0.54
626	3055	0.465	0.424	0.48
2558	3189	0.465	0.268	0.61
11154	11259	0.465	0.220	0.46
11410	3303	0.465	0.130	0.67
269	12059	0.465	0.202	0.69
3131	9715	0.465	0.232	0.48
9654	9277	0.465	0.344	0.85
11697	436	0.465	0.093	0.71
8037	2200	0.465	0.342	0.44
4676	3850	0.465	0.248	0.57
12413	7728	0.464	0.093	0.35
6942	5160	0.464	0.245	0.63
9429	351	0.464	0.432	0.76
5783	10544	0.464	0.427	0.59
193	3404	0.464	0.192	0.69
477	9734	0.464	0.137	0.34
10939	798	0.464	0.457	0.68
10625	10024	0.463	0.093	0.62
185	186	0.463	0.241	0.22
10025	10330	0.463	0.106	0.54
6293	5802	0.463	0.377	0.67
372	8026	0.463	0.171	0.73
1017	10885	0.463	0.185	0.74
11690	6014	0.463	0.403	0.77
8127	6633	0.463	0.208	0.65
9939	13980	0.462	0.207	0.37
675	3722	0.462	0.249	0.73
8782	5802	0.462	0.321	0.67
10623	10034	0.462	0.092	0.64
7853	7850	0.462	0.422	0.79
7229	3524	0.462	0.175	0.32
10370	10365	0.462	0.452	0.80
10653	11677	0.462	0.415	0.73
268	10620	0.461	0.360	0.74
10521	12618	0.461	0.379	0.77
11377	11378	0.461	0.391	0.89
7282	10521	0.461	0.208	0.59
13761	3031	0.461	0.340	0.76
13894	11958	0.461	0.424	0.25
9778	9797	0.461	0.175	0.31
8674	8948	0.461	0.240	0.67
4730	6355	0.461	0.092	0.68
11343	11350	0.461	0.445	0.78
6370	8723	0.461	0.184	0.74
725	11102	0.461	0.361	0.23
10108	9482	0.460	0.334	0.19
6560	7043	0.460	0.092	0.67
12189	10299	0.460	0.092	0.70
7417	614	0.460	0.384	0.68
11821	11381	0.460	0.284	0.65
2955	11598	0.459	0.117	0.26
12359	12363	0.459	0.415	0.75
503	504	0.459	0.399	0.85
10084	10081	0.459	0.446	0.58
427	12093	0.459	0.092	0.78
1556	11725	0.459	0.171	0.81
11527	11530	0.459	0.368	0.79
4199	5054	0.458	0.328	0.34
6608	11772	0.458	0.415	0.32
8896	10252	0.458	0.430	0.65
325	370	0.458	0.165	0.81
9186	8006	0.458	0.454	0.60
10117	1672	0.458	0.108	0.49
13698	13940	0.458	0.213	0.59
10078	10082	0.458	0.400	0.40
9362	6316	0.458	0.092	0.54
193	6956	0.457	0.203	0.76
5227	493	0.457	0.176	0.53
13707	10416	0.457	0.377	0.42
10544	4019	0.457	0.418	0.57
12849	3189	0.457	0.092	0.39
1313	2052	0.457	0.446	0.63
12774	9877	0.457	0.394	0.36
7601	13959	0.457	0.386	0.38
10521	2457	0.457	0.284	0.74
13707	5930	0.457	0.366	0.45
7219	10646	0.457	0.317	0.61
7277	6949	0.457	0.114	0.56
4591	5999	0.457	0.435	0.80
8436	7163	0.457	0.292	0.78
13728	6210	0.457	0.447	0.66
10925	11699	0.456	0.184	0.76
13010	13957	0.456	0.281	0.43
6845	4095	0.456	0.159	0.34
10625	11262	0.456	0.391	0.58
7207	7209	0.456	0.432	0.61
410	8178	0.456	0.291	0.85
10360	9055	0.456	0.103	0.62
3310	2738	0.456	0.309	0.45
6891	9278	0.456	0.239	0.68
7315	8248	0.456	0.138	0.78
7057	9856	0.456	0.207	0.62
7274	9708	0.456	0.220	0.51
10087	10096	0.455	0.406	0.67
8127	7197	0.455	0.140	0.81
6891	463	0.455	0.379	0.80
11514	6463	0.455	0.165	0.66
7781	8607	0.455	0.290	0.67
10925	5956	0.455	0.091	0.78
9938	13910	0.455	0.177	0.67
2423	11101	0.455	0.198	0.30
13006	13827	0.455	0.261	0.57
411	4662	0.455	0.123	0.69
4672	7919	0.455	0.410	0.80
10252	12658	0.455	0.423	0.55
779	12184	0.454	0.161	0.27
12933	185	0.454	0.152	0.42
7597	3404	0.454	0.207	0.57
12028	11584	0.454	0.091	0.26
2676	11378	0.454	0.173	0.80
8869	8568	0.454	0.183	0.60
11534	11379	0.454	0.400	0.66
7944	11018	0.454	0.226	0.43
12399	1396	0.454	0.401	0.79
8332	5607	0.453	0.319	0.75
7448	5976	0.453	0.445	0.37
13726	13747	0.453	0.447	0.81
4729	9475	0.453	0.096	0.73
11697	11790	0.453	0.229	0.68
223	7209	0.453	0.306	0.24
7259	3200	0.453	0.105	0.29
7205	7211	0.453	0.356	0.69
13725	6210	0.453	0.431	0.66
10252	9302	0.453	0.395	0.61
533	529	0.453	0.227	0.58
10564	5728	0.452	0.305	0.36
13001	8272	0.452	0.090	0.67
2233	7626	0.452	0.099	0.47
369	912	0.452	0.090	0.71
6627	12192	0.452	0.189	0.42
12093	12098	0.452	0.323	0.69
6473	10409	0.452	0.399	0.39
3404	1329	0.451	0.271	0.55
2332	11137	0.451	0.110	0.60
522	13910	0.451	0.090	0.35
8652	5348	0.451	0.312	0.28
6943	6940	0.451	0.307	0.81
8869	8128	0.451	0.097	0.49
8128	10977	0.451	0.141	0.70
9987	9792	0.451	0.257	0.29
3200	6996	0.451	0.109	0.30
12517	10395	0.451	0.307	0.52
13584	6316	0.451	0.444	0.73
8892	11558	0.451	0.384	0.52
218	13934	0.450	0.092	0.69
13544	4053	0.450	0.419	0.81
6900	12687	0.450	0.385	0.26
7282	6354	0.450	0.090	0.57
11392	9549	0.450	0.119	0.35
7180	5917	0.450	0.101	0.42
886	12416	0.450	0.148	0.35
10330	12551	0.450	0.131	0.48
13640	8368	0.450	0.090	0.21
12471	12106	0.450	0.391	0.61
13787	10685	0.450	0.210	0.34
10117	13407	0.450	0.296	0.54
11833	11835	0.450	0.432	0.78
11410	12896	0.449	0.179	0.43
13935	8669	0.449	0.202	0.40
10564	623	0.449	0.165	0.32
8576	5802	0.449	0.397	0.76
9795	9775	0.449	0.222	0.59
7160	12984	0.449	0.420	0.60
12088	12028	0.449	0.424	0.67
340	339	0.449	0.435	0.65
11786	4299	0.448	0.377	0.32
12834	9792	0.448	0.116	0.28
11406	6228	0.448	0.381	0.49
13361	3785	0.448	0.186	0.68
10979	1068	0.448	0.255	0.42
2425	5999	0.448	0.412	0.54
7583	4640	0.448	0.428	0.31
763	12991	0.448	0.309	0.65
12059	8197	0.448	0.242	0.65
11350	9585	0.448	0.090	0.45
1560	1980	0.447	0.118	0.59
7557	9482	0.447	0.267	0.28
9776	9780	0.447	0.403	0.65
10153	9031	0.447	0.162	0.74
2666	13297	0.447	0.233	0.72
7894	10764	0.447	0.245	0.29
1010	11323	0.447	0.306	0.28
8965	4033	0.447	0.249	0.30
13222	7480	0.447	0.195	0.25
7665	405	0.446	0.098	0.80
1030	8346	0.446	0.167	0.42
9208	9792	0.446	0.243	0.31
12896	8944	0.446	0.136	0.66
11911	13839	0.446	0.089	0.84
7933	7931	0.446	0.398	0.61
13669	268	0.446	0.409	0.74
7593	6654	0.446	0.302	0.39
11527	11522	0.446	0.298	0.76
7163	11598	0.446	0.181	0.35
9325	7062	0.446	0.089	0.54
6931	12222	0.446	0.191	0.21
2853	13804	0.446	0.423	0.38
1460	12595	0.446	0.323	0.82
9939	13856	0.445	0.242	0.48
6576	7917	0.445	0.221	0.65
5816	11880	0.445	0.258	0.52
8962	8456	0.445	0.410	0.72
2157	11378	0.445	0.254	0.81
9777	9790	0.445	0.419	0.69
9938	13856	0.445	0.269	0.77
13797	3998	0.445	0.171	0.78
10027	10025	0.445	0.372	0.51
10383	10358	0.445	0.355	0.72
9056	12124	0.445	0.104	0.56
9770	12816	0.444	0.135	0.73
7268	7270	0.444	0.371	0.54
8946	2717	0.444	0.133	0.74
3570	12472	0.444	0.230	0.52
12230	9715	0.443	0.160	0.57
6842	11396	0.443	0.155	0.78
11538	11522	0.443	0.292	0.71
3461	9479	0.443	0.089	0.32
10943	9382	0.443	0.131	0.55
12359	6389	0.443	0.437	0.70
7844	9290	0.442	0.420	0.69
7517	1511	0.442	0.290	0.25
8628	14014	0.442	0.429	0.45
12530	6974	0.442	0.186	0.27
11321	7517	0.442	0.197	0.28
10344	2369	0.442	0.329	0.62
11676	9329	0.442	0.416	0.85
13010	12598	0.442	0.133	0.42
10312	5802	0.442	0.154	0.72
8272	10620	0.441	0.396	0.72
10043	10032	0.441	0.292	0.43
12470	779	0.441	0.419	0.55
7449	6183	0.441	0.150	0.55
13743	11813	0.441	0.088	0.78
11536	193	0.441	0.220	0.78
9783	9780	0.441	0.422	0.72
11514	864	0.440	0.176	0.50
12601	10330	0.440	0.108	0.44
7205	7210	0.440	0.204	0.58
400	13091	0.440	0.403	0.92
12476	12817	0.440	0.232	0.64
8130	369	0.440	0.124	0.74
9778	9779	0.440	0.397	0.76
1981	3599	0.440	0.088	0.65
6627	1406	0.440	0.275	0.60
12032	12029	0.440	0.422	0.75
10299	12946	0.440	0.320	0.57
2780	11117	0.440	0.175	0.56
10521	12416	0.440	0.101	0.57
13957	12598	0.440	0.294	0.58
763	3614	0.440	0.293	0.72
12721	7967	0.440	0.285	0.32
10344	1411	0.440	0.345	0.64
12348	13983	0.440	0.328	0.69
13007	13010	0.440	0.368	0.36
8393	11246	0.439	0.143	0.53
10043	10052	0.439	0.299	0.70
8576	9586	0.439	0.260	0.35
7733	9794	0.439	0.221	0.42
7848	7854	0.439	0.421	0.79
12093	12558	0.439	0.215	0.69
10555	10613	0.439	0.290	0.47
574	13106	0.439	0.233	0.48
13008	13146	0.439	0.182	0.55
7229	13852	0.439	0.307	0.41
5924	12850	0.438	0.276	0.40
11765	9433	0.438	0.410	0.61
2333	516	0.438	0.124	0.53
8055	13311	0.438	0.129	0.48
7539	2107	0.438	0.108	0.50
8395	12553	0.438	0.432	0.44
61	150	0.438	0.177	0.68
8625	5802	0.438	0.380	0.67
289	12602	0.438	0.392	0.41
12982	13827	0.437	0.356	0.24
8332	6716	0.437	0.087	0.76
8652	4038	0.437	0.213	0.30
6134	2755	0.437	0.156	0.44
1992	7728	0.437	0.087	0.15
11085	11262	0.437	0.367	0.63
109	413	0.437	0.240	0.77
6389	12361	0.437	0.343	0.77
5227	7733	0.437	0.216	0.37
11543	11584	0.437	0.087	0.70
8128	6633	0.437	0.286	0.61
10564	12013	0.436	0.390	0.61
10538	1406	0.436	0.351	0.42
9977	13215	0.436	0.087	0.81
9114	8617	0.436	0.388	0.52
93	7723	0.436	0.253	0.43
6183	9031	0.436	0.087	0.61
11913	12530	0.436	0.163	0.57
7439	7438	0.436	0.385	0.44
13597	13703	0.436	0.329	0.50
864	2590	0.436	0.241	0.45
12492	9781	0.436	0.242	0.85
7919	7918	0.436	0.415	0.76
7450	12837	0.435	0.087	0.23
10477	7085	0.435	0.089	0.59
10092	10085	0.435	0.169	0.41
9777	9794	0.435	0.406	0.50
7968	185	0.434	0.087	0.65
11533	11379	0.434	0.359	0.65
8271	10620	0.434	0.357	0.71
7844	2230	0.434	0.087	0.42
12121	5088	0.434	0.292	0.45
6946	6947	0.434	0.258	0.55
11530	12023	0.434	0.283	0.70
11113	11117	0.434	0.345	0.63
8016	7399	0.434	0.112	0.48
6374	4438	0.434	0.087	0.41
335	10320	0.433	0.372	0.62
5816	10299	0.433	0.323	0.36
1386	12566	0.433	0.350	0.28
8128	7813	0.433	0.212	0.63
13281	13761	0.433	0.114	0.51
3296	10409	0.433	0.360	0.32
586	9779	0.433	0.087	0.71
5802	9708	0.432	0.399	0.79
7878	7877	0.432	0.285	0.43
13312	13910	0.432	0.419	0.54
12294	652	0.432	0.317	0.49
3337	12472	0.432	0.182	0.54
3303	1182	0.431	0.164	0.74
12087	6354	0.431	0.242	0.26
1097	6779	0.431	0.108	0.28
1378	8138	0.431	0.086	0.24
10143	13686	0.431	0.326	0.42
7083	9622	0.431	0.378	0.75
2701	4031	0.431	0.377	0.42
7944	9781	0.431	0.086	0.79
10342	11276	0.431	0.168	0.33
1820	10557	0.431	0.385	0.55
9715	73	0.430	0.153	0.42
8905	12936	0.430	0.342	0.57
9856	5802	0.430	0.295	0.71
566	9715	0.430	0.115	0.41
11731	9382	0.430	0.165	0.62
9429	10998	0.430	0.322	0.57
9278	12946	0.429	0.137	0.57
10521	12946	0.429	0.407	0.75
13669	13703	0.429	0.282	0.55
499	60	0.429	0.244	0.36
427	8346	0.429	0.135	0.42
7968	9715	0.428	0.086	0.66
10084	10074	0.428	0.367	0.45
3338	13506	0.428	0.210	0.29
7215	11903	0.428	0.394	0.72
5721	8652	0.428	0.087	0.71
13319	7380	0.428	0.088	0.67
8949	9599	0.428	0.301	0.68
12911	3826	0.427	0.085	0.80
12099	10035	0.427	0.273	0.69
7754	12499	0.427	0.203	0.68
13564	11532	0.427	0.090	0.71
5783	6627	0.427	0.398	0.38
12213	11739	0.427	0.231	0.41
6123	784	0.427	0.222	0.70
1820	12013	0.427	0.388	0.71
744	7917	0.427	0.141	0.56
6956	5852	0.427	0.085	0.75
6207	11143	0.426	0.190	0.77
348	3007	0.426	0.134	0.65
11410	12416	0.426	0.232	0.63
13329	6973	0.426	0.321	0.35
8866	12196	0.426	0.085	0.35
526	12230	0.426	0.187	0.60
4915	5348	0.426	0.184	0.55
1585	6444	0.426	0.417	0.69
8628	11323	0.426	0.244	0.30
7933	7930	0.426	0.373	0.59
12849	12494	0.425	0.263	0.74
7210	666	0.425	0.227	0.61
12017	8607	0.425	0.359	0.66
8672	9557	0.425	0.222	0.59
13255	13365	0.425	0.232	0.36
554	8130	0.425	0.161	0.71
2774	12095	0.424	0.310	0.65
2795	4833	0.424	0.318	0.62
7277	9586	0.424	0.313	0.56
7987	5813	0.424	0.085	0.71
7593	9901	0.424	0.086	0.48
9654	4053	0.424	0.255	0.79
2711	6931	0.424	0.364	0.74
7207	7211	0.424	0.302	0.67
12791	12817	0.424	0.261	0.44
3189	668	0.424	0.149	0.38
10117	10935	0.423	0.224	0.47
11582	13847	0.423	0.125	0.51
1974	4095	0.423	0.125	0.49
4662	4996	0.423	0.158	0.33
13935	13867	0.423	0.277	0.72
6724	3595	0.423	0.096	0.46
12088	12083	0.423	0.367	0.54
7473	6633	0.423	0.194	0.53
8335	2326	0.423	0.182	0.35
12031	12034	0.422	0.381	0.66
4481	5348	0.422	0.346	0.46
9977	7549	0.422	0.084	0.78
2966	11890	0.422	0.172	0.28
11932	2457	0.422	0.181	0.66
11120	6633	0.422	0.084	0.66
10921	9308	0.422	0.084	0.76
9019	11536	0.422	0.347	0.68
7597	12946	0.422	0.249	0.56
10962	13955	0.421	0.084	0.70
12018	339	0.421	0.122	0.64
11697	2358	0.421	0.084	0.63
12866	1698	0.421	0.135	0.68
3229	4038	0.421	0.129	0.59
12601	10024	0.421	0.084	0.49
1386	13866	0.421	0.210	0.65
11524	11530	0.421	0.182	0.74
6576	1385	0.421	0.138	0.60
720	536	0.420	0.321	0.56
12194	12195	0.420	0.240	0.34
2828	3869	0.420	0.108	0.72
5872	8312	0.420	0.300	0.67
13669	12596	0.420	0.206	0.55
13095	13152	0.420	0.205	0.35
1378	810	0.420	0.100	0.33
12033	12024	0.420	0.292	0.67
13913	2740	0.419	0.160	0.56
5898	4053	0.419	0.084	0.74
6627	1000	0.419	0.173	0.24
9290	13806	0.419	0.145	0.63
12230	10299	0.419	0.133	0.60
980	977	0.419	0.362	0.78
837	7594	0.419	0.125	0.38
6630	12946	0.419	0.331	0.66
12413	1365	0.419	0.158	0.38
11410	3404	0.419	0.291	0.82
5614	12545	0.419	0.094	0.51
12849	3691	0.419	0.084	0.46
4721	6032	0.419	0.354	0.45
7538	13040	0.419	0.329	0.29
6164	12429	0.418	0.084	0.28
10638	7810	0.418	0.138	0.60
5700	4937	0.418	0.182	0.74
12597	652	0.418	0.172	0.50
9715	11143	0.418	0.126	0.73
11178	8144	0.418	0.222	0.49
12992	810	0.418	0.196	0.37
2332	9056	0.418	0.084	0.47
11813	6791	0.418	0.084	0.68
10074	6408	0.418	0.175	0.66
612	12850	0.418	0.159	0.19
6241	10026	0.418	0.122	0.68
1385	652	0.418	0.126	0.53
8037	1640	0.418	0.313	0.46
11678	12051	0.417	0.159	0.72
6627	11597	0.417	0.349	0.60
11406	10566	0.417	0.083	0.56
9707	729	0.417	0.089	0.38
12330	11322	0.417	0.333	0.67
3404	6791	0.417	0.130	0.58
13761	7458	0.417	0.292	0.27
2813	3885	0.417	0.170	0.60
13796	13806	0.417	0.335	0.50
13313	5780	0.417	0.162	0.59
12059	804	0.417	0.207	0.59
2558	810	0.417	0.240	0.55
13258	5088	0.417	0.234	0.69
2239	9482	0.417	0.165	0.22
3532	9441	0.416	0.361	0.77
982	983	0.416	0.338	0.75
12982	13002	0.416	0.273	0.44
12933	9715	0.416	0.175	0.30
10923	10921	0.416	0.341	0.67
11037	3303	0.416	0.303	0.78
13391	11512	0.416	0.083	0.55
3404	9278	0.416	0.150	0.57
13867	11803	0.416	0.164	0.74
12721	7203	0.416	0.152	0.59
7944	9783	0.416	0.091	0.71
9939	13910	0.415	0.141	0.35
6210	13747	0.415	0.153	0.66
323	193	0.415	0.194	0.74
8332	10556	0.415	0.088	0.71
12230	12043	0.415	0.088	0.60
13007	13826	0.415	0.240	0.40
1419	4199	0.415	0.345	0.49
10051	6015	0.415	0.350	0.47
827	11558	0.414	0.390	0.60
8055	7781	0.414	0.118	0.50
11737	11795	0.414	0.333	0.27
10057	10036	0.414	0.396	0.52
12494	185	0.414	0.217	0.63
10075	10085	0.414	0.346	0.47
12982	13008	0.414	0.233	0.43
12013	5728	0.414	0.083	0.58
8112	6791	0.414	0.083	0.67
10521	3404	0.414	0.136	0.60
1976	11369	0.414	0.377	0.41
10625	12817	0.414	0.189	0.65
975	12467	0.414	0.118	0.50
13543	3150	0.414	0.083	0.53
7691	13518	0.413	0.328	0.61
9781	9792	0.413	0.099	0.64
9783	9777	0.413	0.384	0.73
7140	13829	0.413	0.103	0.58
663	13800	0.413	0.083	0.82
6117	8723	0.412	0.147	0.67
11276	5348	0.412	0.359	0.29
8271	268	0.412	0.197	0.71
3376	5054	0.412	0.225	0.34
848	12946	0.412	0.380	0.70
12555	12556	0.412	0.388	0.45
6944	6940	0.412	0.287	0.80
13223	10153	0.412	0.187	0.66
223	7207	0.412	0.325	0.63
12955	13480	0.412	0.195	0.33
10081	10082	0.412	0.126	0.53
12601	9007	0.412	0.082	0.50
7865	2774	0.412	0.082	0.26
1182	8026	0.411	0.084	0.71
10764	10629	0.411	0.225	0.75
2425	12297	0.411	0.154	0.55
13534	7163	0.411	0.143	0.31
12413	10299	0.411	0.286	0.36
11659	810	0.411	0.171	0.53
10935	11378	0.410	0.313	0.76
9439	6429	0.410	0.346	0.23
9601	6322	0.410	0.268	0.84
7557	7277	0.410	0.111	0.51
11814	9041	0.410	0.401	0.77
8732	4810	0.410	0.140	0.77
12059	12896	0.410	0.082	0.73
716	8964	0.410	0.213	0.57
7180	4986	0.410	0.175	0.49
2131	11821	0.409	0.336	0.70
11582	1068	0.409	0.230	0.25
10540	4946	0.409	0.130	0.42
781	8652	0.409	0.232	0.62
7943	3461	0.409	0.148	0.29
13341	11725	0.409	0.285	0.82
977	983	0.409	0.305	0.71
7277	6127	0.409	0.138	0.56
10673	4095	0.409	0.082	0.39
12974	8582	0.409	0.128	0.34
7702	9797	0.409	0.117	0.33
9856	8054	0.409	0.082	0.41
9715	11552	0.409	0.120	0.46
7473	12946	0.409	0.198	0.55
11814	6858	0.409	0.376	0.54
554	8869	0.408	0.222	0.55
7282	12946	0.408	0.217	0.56
11018	3746	0.408	0.246	0.27
12955	4031	0.408	0.315	0.32
10613	6183	0.408	0.137	0.40
12097	6666	0.408	0.086	0.60
10331	1176	0.408	0.082	0.24
9621	797	0.408	0.245	0.53
405	11675	0.408	0.269	0.66
2457	11519	0.408	0.170	0.65
11778	9972	0.408	0.144	0.47
9786	7163	0.408	0.336	0.67
3524	826	0.407	0.234	0.34
13678	3399	0.407	0.211	0.77
13460	7777	0.407	0.081	0.30
9621	10005	0.407	0.270	0.46
980	982	0.407	0.383	0.75
580	8904	0.407	0.192	0.52
223	7205	0.407	0.379	0.64
623	12817	0.407	0.111	0.53
8128	193	0.407	0.329	0.45
12339	579	0.406	0.247	0.58
8729	11143	0.406	0.128	0.67
10168	11018	0.406	0.299	0.53
10318	848	0.406	0.290	0.75
11786	11739	0.406	0.098	0.58
12031	12023	0.406	0.205	0.31
7180	4951	0.406	0.291	0.36
12339	9092	0.406	0.318	0.62
4944	339	0.406	0.260	0.51
8869	8607	0.405	0.287	0.55
6627	277	0.405	0.081	0.34
477	3524	0.405	0.081	0.35
1207	5160	0.405	0.251	0.38
7858	7848	0.405	0.393	0.74
11378	12106	0.405	0.140	0.75
7666	5348	0.405	0.276	0.35
13743	13739	0.404	0.277	0.62
4199	4374	0.404	0.150	0.48
7878	2846	0.404	0.137	0.44
8320	9586	0.404	0.224	0.33
5783	12013	0.404	0.304	0.56
10559	8138	0.404	0.154	0.42
11910	1832	0.404	0.147	0.67
11017	13284	0.404	0.081	0.51
10057	10030	0.404	0.154	0.51
7450	13124	0.404	0.081	0.20
583	9790	0.403	0.159	0.65
7001	8564	0.403	0.346	0.57
13040	12817	0.403	0.304	0.56
10764	12611	0.403	0.275	0.67
12119	11604	0.403	0.333	0.44
12597	13010	0.403	0.318	0.58
8326	176	0.403	0.136	0.72
12285	2163	0.403	0.300	0.60
9212	8869	0.403	0.108	0.60
