i	j	iLIS_best	iLIS_avg	ipTM_best
8608	8590	0.284	0.144	0.43
8606	8318	0.284	0.161	0.48
11931	8606	0.283	0.099	0.57
389	3608	0.283	0.057	0.59
180	10963	0.283	0.057	0.72
46	192	0.283	0.092	0.76
10660	11640	0.282	0.068	0.70
6989	12455	0.282	0.097	0.72
8608	3743	0.280	0.139	0.51
1136	12287	0.280	0.057	0.63
7608	8894	0.279	0.056	0.32
10283	2829	0.279	0.073	0.54
1921	9762	0.279	0.105	0.65
8703	10265	0.279	0.082	0.57
189	8635	0.279	0.056	0.32
383	12299	0.279	0.145	0.72
12307	8014	0.278	0.093	0.46
11057	10785	0.278	0.163	0.70
506	504	0.278	0.131	0.67
8584	8606	0.277	0.055	0.65
11057	12273	0.277	0.197	0.43
7393	7549	0.277	0.153	0.48
3661	190	0.276	0.133	0.61
11206	13689	0.276	0.055	0.48
12292	12295	0.276	0.082	0.72
11057	12274	0.275	0.066	0.39
8358	12287	0.275	0.055	0.69
8317	8592	0.275	0.055	0.71
8597	12287	0.275	0.055	0.70
8453	1471	0.274	0.062	0.46
7560	7547	0.274	0.182	0.44
8358	11568	0.274	0.055	0.74
8583	8607	0.274	0.055	0.65
11897	13857	0.273	0.055	0.39
12134	10602	0.273	0.055	0.51
11148	141	0.272	0.054	0.68
10694	6788	0.272	0.176	0.43
12968	12290	0.271	0.092	0.60
11462	9473	0.271	0.054	0.62
8631	3182	0.271	0.106	0.64
11313	191	0.271	0.239	0.66
141	3661	0.271	0.190	0.49
12175	8318	0.270	0.085	0.63
183	182	0.270	0.147	0.67
11121	2618	0.269	0.045	0.63
12270	12273	0.269	0.054	0.53
1979	1289	0.269	0.057	0.65
4451	13252	0.269	0.027	0.66
5318	2701	0.268	0.093	0.43
11058	10785	0.268	0.083	0.66
11932	8592	0.268	0.132	0.50
5318	10561	0.267	0.086	0.66
8206	8205	0.267	0.186	0.72
6016	3661	0.266	0.123	0.67
11123	13252	0.266	0.060	0.65
8704	10660	0.265	0.063	0.70
11931	8596	0.265	0.126	0.53
12902	9468	0.264	0.107	0.49
8207	12270	0.264	0.053	0.69
12112	9647	0.264	0.058	0.61
8238	1498	0.264	0.053	0.65
205	11167	0.263	0.056	0.67
5315	1289	0.263	0.075	0.48
11931	8582	0.262	0.052	0.53
7980	13252	0.262	0.089	0.43
383	12295	0.262	0.078	0.75
12150	1498	0.262	0.111	0.57
12968	12903	0.262	0.088	0.54
8894	9473	0.261	0.060	0.36
13279	12300	0.261	0.052	0.39
2674	10660	0.261	0.033	0.65
5318	11986	0.261	0.052	0.42
10529	1288	0.260	0.201	0.56
8238	12673	0.260	0.103	0.57
8631	10977	0.260	0.172	0.68
12271	11057	0.260	0.119	0.44
10643	192	0.260	0.113	0.62
205	208	0.259	0.173	0.76
3743	8604	0.259	0.052	0.75
12866	491	0.258	0.052	0.30
12260	12274	0.258	0.190	0.32
8452	3969	0.258	0.162	0.62
1126	2701	0.258	0.052	0.35
8704	1979	0.258	0.135	0.73
8611	8595	0.257	0.099	0.66
1921	9763	0.257	0.110	0.64
7197	9760	0.256	0.062	0.70
7608	13703	0.256	0.129	0.48
13279	12859	0.256	0.101	0.51
8580	8607	0.256	0.051	0.65
500	502	0.255	0.051	0.44
8633	287	0.255	0.203	0.54
8703	2618	0.254	0.025	0.62
5732	12150	0.253	0.051	0.59
500	487	0.253	0.070	0.34
8636	192	0.253	0.101	0.48
492	4942	0.253	0.051	0.26
11931	8603	0.252	0.115	0.66
9647	6136	0.252	0.154	0.42
4942	491	0.251	0.205	0.30
144	11048	0.251	0.172	0.43
5732	8610	0.251	0.102	0.44
12261	7197	0.250	0.101	0.59
11313	11047	0.250	0.159	0.61
11931	189	0.249	0.057	0.55
10785	7560	0.249	0.148	0.47
12903	339	0.248	0.223	0.38
2829	11124	0.248	0.025	0.58
8703	10660	0.248	0.037	0.54
152	11147	0.247	0.049	0.66
12630	12629	0.247	0.049	0.59
6513	6512	0.247	0.116	0.68
8894	7241	0.247	0.049	0.56
12902	13857	0.247	0.106	0.40
141	11047	0.246	0.054	0.63
12261	12273	0.246	0.056	0.42
12432	11583	0.246	0.052	0.45
493	504	0.246	0.120	0.56
8352	9604	0.245	0.073	0.61
499	13791	0.244	0.103	0.63
11931	8581	0.244	0.049	0.50
10477	5318	0.244	0.049	0.57
6016	11051	0.244	0.049	0.70
914	13005	0.244	0.197	0.55
495	4942	0.244	0.071	0.37
9833	287	0.243	0.054	0.60
11460	13861	0.243	0.118	0.51
11148	119	0.243	0.049	0.68
8631	10643	0.243	0.075	0.59
11171	12437	0.242	0.048	0.64
8636	4790	0.242	0.077	0.64
8283	118	0.242	0.073	0.42
10977	152	0.241	0.048	0.65
12301	12289	0.241	0.048	0.46
11049	141	0.240	0.145	0.36
8472	8609	0.240	0.054	0.41
11642	4413	0.240	0.142	0.54
11088	11057	0.240	0.048	0.51
2900	118	0.239	0.095	0.48
2178	10660	0.238	0.024	0.74
5732	8619	0.238	0.103	0.51
8282	10279	0.238	0.048	0.36
11671	10643	0.238	0.080	0.59
8704	2829	0.238	0.024	0.69
6989	8451	0.238	0.091	0.40
5732	9604	0.238	0.048	0.61
7241	11583	0.237	0.108	0.48
11460	9473	0.237	0.050	0.63
914	7945	0.237	0.059	0.52
12903	8281	0.236	0.047	0.36
205	3194	0.236	0.070	0.35
12175	3969	0.236	0.047	0.46
7879	2701	0.235	0.047	0.46
8894	405	0.235	0.179	0.55
122	11640	0.235	0.048	0.61
8281	9473	0.235	0.117	0.36
489	492	0.235	0.047	0.57
5318	10279	0.235	0.090	0.49
11052	190	0.234	0.082	0.54
11462	9468	0.234	0.162	0.43
11460	4078	0.232	0.076	0.50
8608	8598	0.232	0.085	0.54
8894	8224	0.232	0.046	0.51
123	8709	0.232	0.057	0.73
12112	10168	0.232	0.091	0.63
13703	13009	0.232	0.127	0.31
333	3436	0.232	0.046	0.77
12298	8014	0.231	0.059	0.29
8238	4413	0.231	0.023	0.49
8588	4202	0.230	0.094	0.43
11049	143	0.230	0.046	0.59
6663	11012	0.230	0.065	0.29
11645	1289	0.230	0.023	0.61
3371	5732	0.230	0.106	0.72
8894	9468	0.229	0.158	0.44
12519	3194	0.228	0.106	0.39
8704	11142	0.227	0.047	0.67
13007	655	0.227	0.164	0.36
11057	12275	0.227	0.052	0.34
10564	6136	0.226	0.090	0.40
7497	7716	0.226	0.082	0.48
11148	3661	0.226	0.099	0.52
8894	10671	0.226	0.065	0.59
13857	9829	0.226	0.066	0.43
13003	13957	0.226	0.045	0.30
6136	1195	0.225	0.073	0.41
11148	11471	0.225	0.054	0.61
6513	5837	0.225	0.045	0.60
383	13385	0.225	0.045	0.49
7418	9647	0.225	0.120	0.38
499	494	0.224	0.079	0.46
8281	10601	0.224	0.134	0.50
11681	12299	0.224	0.045	0.63
390	11170	0.224	0.054	0.65
12150	8317	0.224	0.085	0.56
13713	7166	0.223	0.113	0.39
11119	2829	0.223	0.022	0.43
11119	11123	0.223	0.131	0.49
